              s1;              s2;   Re(z_ibc3.tm);   Im(z_ibc3.tm);  Abs(z_ibc3.tm);  Arg(z_ibc3.tm);   Re(z_ibc3.te);   Im(z_ibc3.te);  Abs(z_ibc3.te);  Arg(z_ibc3.te); 
  +1.27000000E+00; +0.00000000E+00; +1.52875950E-17; +1.58044643E-02; +1.58044643E-02; +1.57079633E+00; -9.59311243E-18; -2.21022374E-03; +2.21022374E-03; -1.57079633E+00; 
  +1.28000000E+00; +0.00000000E+00; +1.32789712E-17; +1.77836084E-02; +1.77836084E-02; +1.57079633E+00; -9.19082508E-18; -2.14176609E-03; +2.14176609E-03; -1.57079633E+00; 
  +1.29000000E+00; +0.00000000E+00; +1.14234131E-17; +1.97277955E-02; +1.97277955E-02; +1.57079633E+00; -8.82264911E-18; -2.07111390E-03; +2.07111390E-03; -1.57079633E+00; 
  +1.30000000E+00; +0.00000000E+00; +9.70569923E-18; +2.16402631E-02; +2.16402631E-02; +1.57079633E+00; -8.48500677E-18; -1.99839518E-03; +1.99839518E-03; -1.57079633E+00; 
  +1.31000000E+00; +0.00000000E+00; +8.11245545E-18; +2.35239256E-02; +2.35239256E-02; +1.57079633E+00; -8.17476831E-18; -1.92372543E-03; +1.92372543E-03; -1.57079633E+00; 
  +1.32000000E+00; +0.00000000E+00; +6.63189245E-18; +2.53814136E-02; +2.53814136E-02; +1.57079633E+00; -7.88918701E-18; -1.84720914E-03; +1.84720914E-03; -1.57079633E+00; 
  +1.33000000E+00; +0.00000000E+00; +5.25358556E-18; +2.72151070E-02; +2.72151070E-02; +1.57079633E+00; -7.62584477E-18; -1.76894110E-03; +1.76894110E-03; -1.57079633E+00; 
  +1.34000000E+00; +0.00000000E+00; +3.96828941E-18; +2.90271636E-02; +2.90271636E-02; +1.57079633E+00; -7.38260658E-18; -1.68900758E-03; +1.68900758E-03; -1.57079633E+00; 
  +1.35000000E+00; +0.00000000E+00; +2.76778139E-18; +3.08195449E-02; +3.08195449E-02; +1.57079633E+00; -7.15758203E-18; -1.60748728E-03; +1.60748728E-03; -1.57079633E+00; 
  +1.36000000E+00; +0.00000000E+00; +1.64472877E-18; +3.25940365E-02; +3.25940365E-02; +1.57079633E+00; -6.94909283E-18; -1.52445216E-03; +1.52445216E-03; -1.57079633E+00; 
  +1.37000000E+00; +0.00000000E+00; +5.92575550E-19; +3.43522681E-02; +3.43522681E-02; +1.57079633E+00; -6.75564518E-18; -1.43996821E-03; +1.43996821E-03; -1.57079633E+00; 
  +1.38000000E+00; +0.00000000E+00; -3.94554234E-19; +3.60957293E-02; +3.60957293E-02; +1.57079633E+00; -6.57590627E-18; -1.35409607E-03; +1.35409607E-03; -1.57079633E+00; 
  +1.39000000E+00; +0.00000000E+00; -1.32193946E-18; +3.78257840E-02; +3.78257840E-02; +1.57079633E+00; -6.40868410E-18; -1.26689161E-03; +1.26689161E-03; -1.57079633E+00; 
  +1.40000000E+00; +0.00000000E+00; -2.19433331E-18; +3.95436836E-02; +3.95436836E-02; +1.57079633E+00; -6.25291026E-18; -1.17840639E-03; +1.17840639E-03; -1.57079633E+00; 
