s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
8.380000e-01; 0.000000e+00; 1.630269e+01; 1.630269e+01; 1.570796e+00; 0.000000e+00; 1.977428e+01; 1.977428e+01; 1.570796e+00; 
8.390000e-01; 0.000000e+00; 1.654018e+01; 1.654018e+01; 1.570796e+00; 0.000000e+00; 2.007255e+01; 2.007255e+01; 1.570796e+00; 
8.400000e-01; 0.000000e+00; 1.678518e+01; 1.678518e+01; 1.570796e+00; 0.000000e+00; 2.038026e+01; 2.038026e+01; 1.570796e+00; 
8.410000e-01; 0.000000e+00; 1.703804e+01; 1.703804e+01; 1.570796e+00; 0.000000e+00; 2.069784e+01; 2.069784e+01; 1.570796e+00; 
8.420000e-01; 0.000000e+00; 1.729915e+01; 1.729915e+01; 1.570796e+00; 0.000000e+00; 2.102578e+01; 2.102578e+01; 1.570796e+00; 
8.430000e-01; 0.000000e+00; 1.756891e+01; 1.756891e+01; 1.570796e+00; 0.000000e+00; 2.136459e+01; 2.136459e+01; 1.570796e+00; 
8.440000e-01; 0.000000e+00; 1.784777e+01; 1.784777e+01; 1.570796e+00; 0.000000e+00; 2.171483e+01; 2.171483e+01; 1.570796e+00; 
8.450000e-01; 0.000000e+00; 1.813619e+01; 1.813619e+01; 1.570796e+00; 0.000000e+00; 2.207709e+01; 2.207709e+01; 1.570796e+00; 
8.460000e-01; 0.000000e+00; 1.843467e+01; 1.843467e+01; 1.570796e+00; 0.000000e+00; 2.245198e+01; 2.245198e+01; 1.570796e+00; 
8.470000e-01; 0.000000e+00; 1.874375e+01; 1.874375e+01; 1.570796e+00; 0.000000e+00; 2.284018e+01; 2.284018e+01; 1.570796e+00; 
8.480000e-01; 0.000000e+00; 1.906399e+01; 1.906399e+01; 1.570796e+00; 0.000000e+00; 2.324242e+01; 2.324242e+01; 1.570796e+00; 
8.490000e-01; 0.000000e+00; 1.939602e+01; 1.939602e+01; 1.570796e+00; 0.000000e+00; 2.365947e+01; 2.365947e+01; 1.570796e+00; 
8.500000e-01; 0.000000e+00; 1.974051e+01; 1.974051e+01; 1.570796e+00; 0.000000e+00; 2.409215e+01; 2.409215e+01; 1.570796e+00; 
8.510000e-01; 0.000000e+00; 2.009815e+01; 2.009815e+01; 1.570796e+00; 0.000000e+00; 2.454137e+01; 2.454137e+01; 1.570796e+00; 
8.520000e-01; 0.000000e+00; 2.046972e+01; 2.046972e+01; 1.570796e+00; 0.000000e+00; 2.500809e+01; 2.500809e+01; 1.570796e+00; 
8.530000e-01; 0.000000e+00; 2.085605e+01; 2.085605e+01; 1.570796e+00; 0.000000e+00; 2.549335e+01; 2.549335e+01; 1.570796e+00; 
8.540000e-01; 0.000000e+00; 2.125804e+01; 2.125804e+01; 1.570796e+00; 0.000000e+00; 2.599828e+01; 2.599828e+01; 1.570796e+00; 
8.550000e-01; 0.000000e+00; 2.167666e+01; 2.167666e+01; 1.570796e+00; 0.000000e+00; 2.652410e+01; 2.652410e+01; 1.570796e+00; 
8.560000e-01; 0.000000e+00; 2.211295e+01; 2.211295e+01; 1.570796e+00; 0.000000e+00; 2.707213e+01; 2.707213e+01; 1.570796e+00; 
8.570000e-01; 0.000000e+00; 2.256807e+01; 2.256807e+01; 1.570796e+00; 0.000000e+00; 2.764381e+01; 2.764381e+01; 1.570796e+00; 
8.580000e-01; 0.000000e+00; 2.304325e+01; 2.304325e+01; 1.570796e+00; 0.000000e+00; 2.824069e+01; 2.824069e+01; 1.570796e+00; 
8.590000e-01; 0.000000e+00; 2.353985e+01; 2.353985e+01; 1.570796e+00; 0.000000e+00; 2.886449e+01; 2.886449e+01; 1.570796e+00; 
8.600000e-01; 0.000000e+00; 2.405936e+01; 2.405936e+01; 1.570796e+00; 0.000000e+00; 2.951707e+01; 2.951707e+01; 1.570796e+00; 
8.610000e-01; 0.000000e+00; 2.460340e+01; 2.460340e+01; 1.570796e+00; 0.000000e+00; 3.020046e+01; 3.020046e+01; 1.570796e+00; 
8.620000e-01; 0.000000e+00; 2.517373e+01; 2.517373e+01; 1.570796e+00; 0.000000e+00; 3.091689e+01; 3.091689e+01; 1.570796e+00; 
8.630000e-01; 0.000000e+00; 2.577233e+01; 2.577233e+01; 1.570796e+00; 0.000000e+00; 3.166882e+01; 3.166882e+01; 1.570796e+00; 
8.640000e-01; 0.000000e+00; 2.640133e+01; 2.640133e+01; 1.570796e+00; 0.000000e+00; 3.245895e+01; 3.245895e+01; 1.570796e+00; 
8.650000e-01; 0.000000e+00; 2.706312e+01; 2.706312e+01; 1.570796e+00; 0.000000e+00; 3.329027e+01; 3.329027e+01; 1.570796e+00; 
8.660000e-01; 0.000000e+00; 2.776032e+01; 2.776032e+01; 1.570796e+00; 0.000000e+00; 3.416609e+01; 3.416609e+01; 1.570796e+00; 
8.670000e-01; 0.000000e+00; 2.849587e+01; 2.849587e+01; 1.570796e+00; 0.000000e+00; 3.509007e+01; 3.509007e+01; 1.570796e+00; 
8.680000e-01; 0.000000e+00; 2.927299e+01; 2.927299e+01; 1.570796e+00; 0.000000e+00; 3.606630e+01; 3.606630e+01; 1.570796e+00; 
8.690000e-01; 0.000000e+00; 3.009534e+01; 3.009534e+01; 1.570796e+00; 0.000000e+00; 3.709933e+01; 3.709933e+01; 1.570796e+00; 
8.700000e-01; 0.000000e+00; 3.096695e+01; 3.096695e+01; 1.570796e+00; 0.000000e+00; 3.819426e+01; 3.819426e+01; 1.570796e+00; 
8.710000e-01; 0.000000e+00; 3.189242e+01; 3.189242e+01; 1.570796e+00; 0.000000e+00; 3.935685e+01; 3.935685e+01; 1.570796e+00; 
8.720000e-01; 0.000000e+00; 3.287687e+01; 3.287687e+01; 1.570796e+00; 0.000000e+00; 4.059354e+01; 4.059354e+01; 1.570796e+00; 
8.730000e-01; 0.000000e+00; 3.392613e+01; 3.392613e+01; 1.570796e+00; 0.000000e+00; 4.191165e+01; 4.191165e+01; 1.570796e+00; 
8.740000e-01; 0.000000e+00; 3.504682e+01; 3.504682e+01; 1.570796e+00; 0.000000e+00; 4.331951e+01; 4.331951e+01; 1.570796e+00; 
8.750000e-01; 0.000000e+00; 3.624650e+01; 3.624650e+01; 1.570796e+00; 0.000000e+00; 4.482658e+01; 4.482658e+01; 1.570796e+00; 
8.760000e-01; 0.000000e+00; 3.753380e+01; 3.753380e+01; 1.570796e+00; 0.000000e+00; 4.644375e+01; 4.644375e+01; 1.570796e+00; 
8.770000e-01; 0.000000e+00; 3.891869e+01; 3.891869e+01; 1.570796e+00; 0.000000e+00; 4.818353e+01; 4.818353e+01; 1.570796e+00; 
8.780000e-01; 0.000000e+00; 4.041271e+01; 4.041271e+01; 1.570796e+00; 0.000000e+00; 5.006040e+01; 5.006040e+01; 1.570796e+00; 
8.790000e-01; 0.000000e+00; 4.202929e+01; 4.202929e+01; 1.570796e+00; 0.000000e+00; 5.209124e+01; 5.209124e+01; 1.570796e+00; 
8.800000e-01; 0.000000e+00; 4.378413e+01; 4.378413e+01; 1.570796e+00; 0.000000e+00; 5.429580e+01; 5.429580e+01; 1.570796e+00; 
8.810000e-01; 0.000000e+00; 4.569578e+01; 4.569578e+01; 1.570796e+00; 0.000000e+00; 5.669735e+01; 5.669735e+01; 1.570796e+00; 
8.820000e-01; 0.000000e+00; 4.778623e+01; 4.778623e+01; 1.570796e+00; 0.000000e+00; 5.932353e+01; 5.932353e+01; 1.570796e+00; 
8.830000e-01; 0.000000e+00; 5.008179e+01; 5.008179e+01; 1.570796e+00; 0.000000e+00; 6.220739e+01; 6.220739e+01; 1.570796e+00; 
8.840000e-01; 0.000000e+00; 5.261420e+01; 5.261420e+01; 1.570796e+00; 0.000000e+00; 6.538882e+01; 6.538882e+01; 1.570796e+00; 
8.850000e-01; 0.000000e+00; 5.542212e+01; 5.542212e+01; 1.570796e+00; 0.000000e+00; 6.891637e+01; 6.891637e+01; 1.570796e+00; 
8.860000e-01; 0.000000e+00; 5.855307e+01; 5.855307e+01; 1.570796e+00; 0.000000e+00; 7.284976e+01; 7.284976e+01; 1.570796e+00; 
8.870000e-01; 0.000000e+00; 6.206621e+01; 6.206621e+01; 1.570796e+00; 0.000000e+00; 7.726330e+01; 7.726330e+01; 1.570796e+00; 
8.880000e-01; 0.000000e+00; 6.603604e+01; 6.603604e+01; 1.570796e+00; 0.000000e+00; 8.225060e+01; 8.225060e+01; 1.570796e+00; 
8.890000e-01; 0.000000e+00; 7.055783e+01; 7.055783e+01; 1.570796e+00; 0.000000e+00; 8.793132e+01; 8.793132e+01; 1.570796e+00; 
8.900000e-01; 0.000000e+00; 7.575525e+01; 7.575525e+01; 1.570796e+00; 0.000000e+00; 9.446087e+01; 9.446087e+01; 1.570796e+00; 
8.910000e-01; 0.000000e+00; 8.179197e+01; 8.179197e+01; 1.570796e+00; 0.000000e+00; 1.020448e+02; 1.020448e+02; 1.570796e+00; 
8.920000e-01; 0.000000e+00; 8.888913e+01; 8.888913e+01; 1.570796e+00; 0.000000e+00; 1.109611e+02; 1.109611e+02; 1.570796e+00; 
8.930000e-01; 0.000000e+00; 9.735303e+01; 9.735303e+01; 1.570796e+00; 0.000000e+00; 1.215944e+02; 1.215944e+02; 1.570796e+00; 
8.940000e-01; 0.000000e+00; 1.076205e+02; 1.076205e+02; 1.570796e+00; 0.000000e+00; 1.344936e+02; 1.344936e+02; 1.570796e+00; 
8.950000e-01; 0.000000e+00; 1.203369e+02; 1.203369e+02; 1.570796e+00; 0.000000e+00; 1.504693e+02; 1.504693e+02; 1.570796e+00; 
8.960000e-01; 0.000000e+00; 1.364968e+02; 1.364968e+02; 1.570796e+00; 0.000000e+00; 1.707712e+02; 1.707712e+02; 1.570796e+00; 
8.970000e-01; 0.000000e+00; 1.577179e+02; 1.577179e+02; 1.570796e+00; 0.000000e+00; 1.974318e+02; 1.974318e+02; 1.570796e+00; 
8.980000e-01; 0.000000e+00; 1.868196e+02; 1.868196e+02; 1.570796e+00; 0.000000e+00; 2.339928e+02; 2.339928e+02; 1.570796e+00; 
8.990000e-01; 0.000000e+00; 2.291922e+02; 2.291922e+02; 1.570796e+00; 0.000000e+00; 2.872264e+02; 2.872264e+02; 1.570796e+00; 
9.000000e-01; 0.000000e+00; 2.965947e+02; 2.965947e+02; 1.570796e+00; 0.000000e+00; 3.719056e+02; 3.719056e+02; 1.570796e+00; 
9.010000e-01; 0.000000e+00; 4.205008e+02; 4.205008e+02; 1.570796e+00; 0.000000e+00; 5.275715e+02; 5.275715e+02; 1.570796e+00; 
9.020000e-01; 0.000000e+00; 7.232310e+02; 7.232310e+02; 1.570796e+00; 0.000000e+00; 9.078985e+02; 9.078985e+02; 1.570796e+00; 
9.030000e-01; 0.000000e+00; 2.595375e+03; 2.595375e+03; 1.570796e+00; 0.000000e+00; 3.259917e+03; 3.259917e+03; 1.570796e+00; 
9.040000e-01; 0.000000e+00; -1.628566e+03; 1.628566e+03; -1.570796e+00; 0.000000e+00; -2.046718e+03; 2.046718e+03; -1.570796e+00; 
