s1,s2,Re(z_ibc0.tm),Im(z_ibc0.tm),Abs(z_ibc0.tm),Arg(z_ibc0.tm),Re(z_ibc0.te),Im(z_ibc0.te),Abs(z_ibc0.te),Arg(z_ibc0.te)
+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.72476428E-15,+1.15086864E+00,+1.15086864E+00,+1.57079633E+00
+1.00000000E-02,+0.00000000E+00,+1.14712185E-16,-3.02732046E-05,+3.02732046E-05,-1.57079633E+00,+2.73020978E-15,+1.15079047E+00,+1.15079047E+00,+1.57079633E+00
+2.00000000E-02,+0.00000000E+00,+1.08186315E-15,-1.21083629E-04,+1.21083629E-04,-1.57079633E+00,+2.85942945E-16,+1.15055601E+00,+1.15055601E+00,+1.57079633E+00
+3.00000000E-02,+0.00000000E+00,-2.16495606E-15,-2.72403711E-04,+2.72403711E-04,-1.57079633E+00,+6.15000360E-15,+1.15016539E+00,+1.15016539E+00,+1.57079633E+00
+4.00000000E-02,+0.00000000E+00,-9.80521610E-16,-4.84187541E-04,+4.84187541E-04,-1.57079633E+00,+1.72762801E-15,+1.14961884E+00,+1.14961884E+00,+1.57079633E+00
+5.00000000E-02,+0.00000000E+00,+7.32888343E-16,-7.56370896E-04,+7.56370896E-04,-1.57079633E+00,+5.32042504E-15,+1.14891667E+00,+1.14891667E+00,+1.57079633E+00
+6.00000000E-02,+0.00000000E+00,-9.43495476E-16,-1.08887129E-03,+1.08887129E-03,-1.57079633E+00,+6.98890932E-15,+1.14805928E+00,+1.14805928E+00,+1.57079633E+00
+7.00000000E-02,+0.00000000E+00,-6.69554410E-16,-1.48158806E-03,+1.48158806E-03,-1.57079633E+00,-1.75276771E-15,+1.14704717E+00,+1.14704717E+00,+1.57079633E+00
+8.00000000E-02,+0.00000000E+00,+1.00094471E-15,-1.93440240E-03,+1.93440240E-03,-1.57079633E+00,-4.30239431E-16,+1.14588092E+00,+1.14588092E+00,+1.57079633E+00
+9.00000000E-02,+0.00000000E+00,-1.22892287E-16,-2.44717751E-03,+2.44717751E-03,-1.57079633E+00,+1.39221063E-14,+1.14456119E+00,+1.14456119E+00,+1.57079633E+00
+1.00000000E-01,+0.00000000E+00,-7.15465070E-16,-3.01975869E-03,+3.01975869E-03,-1.57079633E+00,-1.61174391E-14,+1.14308873E+00,+1.14308873E+00,+1.57079633E+00
+1.10000000E-01,+0.00000000E+00,-3.74933982E-16,-3.65197343E-03,+3.65197343E-03,-1.57079633E+00,-8.84174290E-15,+1.14146439E+00,+1.14146439E+00,+1.57079633E+00
+1.20000000E-01,+0.00000000E+00,-6.48335017E-16,-4.34363162E-03,+4.34363162E-03,-1.57079633E+00,+1.71150233E-15,+1.13968908E+00,+1.13968908E+00,+1.57079633E+00
+1.30000000E-01,+0.00000000E+00,+4.78229854E-16,-5.09452561E-03,+5.09452561E-03,-1.57079633E+00,+1.15998243E-14,+1.13776381E+00,+1.13776381E+00,+1.57079633E+00
+1.40000000E-01,+0.00000000E+00,+5.16044808E-16,-5.90443046E-03,+5.90443046E-03,-1.57079633E+00,+3.47793224E-16,+1.13568966E+00,+1.13568966E+00,+1.57079633E+00
+1.50000000E-01,+0.00000000E+00,-5.07189370E-16,-6.77310407E-03,+6.77310407E-03,-1.57079633E+00,-5.35069242E-15,+1.13346779E+00,+1.13346779E+00,+1.57079633E+00
+1.60000000E-01,+0.00000000E+00,+4.13228055E-16,-7.70028740E-03,+7.70028740E-03,-1.57079633E+00,+1.11984451E-14,+1.13109946E+00,+1.13109946E+00,+1.57079633E+00
+1.70000000E-01,+0.00000000E+00,+1.42435569E-16,-8.68570463E-03,+8.68570463E-03,-1.57079633E+00,+4.08969661E-15,+1.12858596E+00,+1.12858596E+00,+1.57079633E+00
+1.80000000E-01,+0.00000000E+00,+1.29414830E-16,-9.72906345E-03,+9.72906345E-03,-1.57079633E+00,+4.39880946E-15,+1.12592871E+00,+1.12592871E+00,+1.57079633E+00
+1.90000000E-01,+0.00000000E+00,-4.12580596E-16,-1.08300552E-02,+1.08300552E-02,-1.57079633E+00,+8.74074576E-15,+1.12312916E+00,+1.12312916E+00,+1.57079633E+00
+2.00000000E-01,+0.00000000E+00,+3.11732292E-16,-1.19883552E-02,+1.19883552E-02,-1.57079633E+00,+6.19009740E-16,+1.12018885E+00,+1.12018885E+00,+1.57079633E+00
+2.10000000E-01,+0.00000000E+00,+2.34922277E-16,-1.32036230E-02,+1.32036230E-02,-1.57079633E+00,+7.13507043E-15,+1.11710938E+00,+1.11710938E+00,+1.57079633E+00
+2.20000000E-01,+0.00000000E+00,-3.93609504E-16,-1.44755024E-02,+1.44755024E-02,-1.57079633E+00,-5.32763892E-16,+1.11389243E+00,+1.11389243E+00,+1.57079633E+00
+2.30000000E-01,+0.00000000E+00,+5.09012286E-16,-1.58036223E-02,+1.58036223E-02,-1.57079633E+00,-4.94501311E-15,+1.11053972E+00,+1.11053972E+00,+1.57079633E+00
+2.40000000E-01,+0.00000000E+00,+8.30303764E-16,-1.71875963E-02,+1.71875963E-02,-1.57079633E+00,+9.76059804E-15,+1.10705305E+00,+1.10705305E+00,+1.57079633E+00
+2.50000000E-01,+0.00000000E+00,-1.90968500E-15,-1.86270233E-02,+1.86270233E-02,-1.57079633E+00,-1.58068963E-14,+1.10343428E+00,+1.10343428E+00,+1.57079633E+00
+2.60000000E-01,+0.00000000E+00,+9.02911428E-16,-2.01214881E-02,+2.01214881E-02,-1.57079633E+00,-9.66332159E-15,+1.09968532E+00,+1.09968532E+00,+1.57079633E+00
+2.70000000E-01,+0.00000000E+00,+5.83912080E-16,-2.16705612E-02,+2.16705612E-02,-1.57079633E+00,-8.87931225E-15,+1.09580815E+00,+1.09580815E+00,+1.57079633E+00
+2.80000000E-01,+0.00000000E+00,-1.27774139E-16,-2.32737994E-02,+2.32737994E-02,-1.57079633E+00,+9.58021859E-16,+1.09180476E+00,+1.09180476E+00,+1.57079633E+00
+2.90000000E-01,+0.00000000E+00,+3.74025833E-16,-2.49307461E-02,+2.49307461E-02,-1.57079633E+00,+3.11426899E-15,+1.08767725E+00,+1.08767725E+00,+1.57079633E+00
+3.00000000E-01,+0.00000000E+00,-4.40946969E-16,-2.66409315E-02,+2.66409315E-02,-1.57079633E+00,-4.19886302E-15,+1.08342772E+00,+1.08342772E+00,+1.57079633E+00
+3.10000000E-01,+0.00000000E+00,-1.44459136E-15,-2.84038734E-02,+2.84038734E-02,-1.57079633E+00,-5.52333639E-15,+1.07905833E+00,+1.07905833E+00,+1.57079633E+00
+3.20000000E-01,+0.00000000E+00,-9.57239365E-16,-3.02190768E-02,+3.02190768E-02,-1.57079633E+00,-6.04680556E-15,+1.07457129E+00,+1.07457129E+00,+1.57079633E+00
+3.30000000E-01,+0.00000000E+00,+3.14111328E-16,-3.20860350E-02,+3.20860350E-02,-1.57079633E+00,-4.81096927E-16,+1.06996884E+00,+1.06996884E+00,+1.57079633E+00
+3.40000000E-01,+0.00000000E+00,+5.79027052E-16,-3.40042295E-02,+3.40042295E-02,-1.57079633E+00,+1.08951982E-15,+1.06525326E+00,+1.06525326E+00,+1.57079633E+00
+3.50000000E-01,+0.00000000E+00,-1.57656644E-15,-3.59731304E-02,+3.59731304E-02,-1.57079633E+00,+5.89997294E-15,+1.06042687E+00,+1.06042687E+00,+1.57079633E+00
+3.60000000E-01,+0.00000000E+00,+1.92898929E-16,-3.79921972E-02,+3.79921972E-02,-1.57079633E+00,-1.49406546E-14,+1.05549200E+00,+1.05549200E+00,+1.57079633E+00
+3.70000000E-01,+0.00000000E+00,+7.24128270E-16,-4.00608785E-02,+4.00608785E-02,-1.57079633E+00,-5.29011535E-15,+1.05045103E+00,+1.05045103E+00,+1.57079633E+00
+3.80000000E-01,+0.00000000E+00,-5.92654853E-16,-4.21786130E-02,+4.21786130E-02,-1.57079633E+00,-1.55918093E-14,+1.04530637E+00,+1.04530637E+00,+1.57079633E+00
+3.90000000E-01,+0.00000000E+00,-1.29704583E-15,-4.43448297E-02,+4.43448297E-02,-1.57079633E+00,+5.20016403E-15,+1.04006043E+00,+1.04006043E+00,+1.57079633E+00
+4.00000000E-01,+0.00000000E+00,-2.32049317E-15,-4.65589479E-02,+4.65589479E-02,-1.57079633E+00,-1.78267570E-15,+1.03471566E+00,+1.03471566E+00,+1.57079633E+00
+4.10000000E-01,+0.00000000E+00,+5.29086049E-16,-4.88203783E-02,+4.88203783E-02,-1.57079633E+00,+6.83068521E-15,+1.02927453E+00,+1.02927453E+00,+1.57079633E+00
