s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+7.90000000E-01,+0.00000000E+00,+2.06828953E-14,+6.88958953E-01,+6.88958953E-01,+1.57079633E+00,+1.70648559E-14,+8.85843583E-01,+8.85843583E-01,+1.57079633E+00
+8.00000000E-01,+0.00000000E+00,+1.24036410E-14,+6.84999645E-01,+6.84999645E-01,+1.57079633E+00,+8.20809564E-15,+8.83423555E-01,+8.83423555E-01,+1.57079633E+00
+8.10000000E-01,+0.00000000E+00,+3.85788777E-14,+6.81012149E-01,+6.81012149E-01,+1.57079633E+00,+6.27976820E-14,+8.80988021E-01,+8.80988021E-01,+1.57079633E+00
+8.20000000E-01,+0.00000000E+00,+2.82399832E-14,+6.76997083E-01,+6.76997083E-01,+1.57079633E+00,+7.08079879E-14,+8.78537400E-01,+8.78537400E-01,+1.57079633E+00
+8.30000000E-01,+0.00000000E+00,+2.28641361E-14,+6.72955065E-01,+6.72955065E-01,+1.57079633E+00,+8.69711741E-14,+8.76072109E-01,+8.76072109E-01,+1.57079633E+00
+8.40000000E-01,+0.00000000E+00,+2.48888295E-14,+6.68886710E-01,+6.68886710E-01,+1.57079633E+00,+1.18700140E-13,+8.73592563E-01,+8.73592563E-01,+1.57079633E+00
+8.50000000E-01,+0.00000000E+00,+1.01704422E-14,+6.64792630E-01,+6.64792630E-01,+1.57079633E+00,+6.75729957E-14,+8.71099177E-01,+8.71099177E-01,+1.57079633E+00
+8.60000000E-01,+0.00000000E+00,+5.84252279E-15,+6.60673436E-01,+6.60673436E-01,+1.57079633E+00,+7.23249193E-14,+8.68592361E-01,+8.68592361E-01,+1.57079633E+00
+8.70000000E-01,+0.00000000E+00,+1.25836638E-15,+6.56529735E-01,+6.56529735E-01,+1.57079633E+00,+4.31783617E-14,+8.66072525E-01,+8.66072525E-01,+1.57079633E+00
+8.80000000E-01,+0.00000000E+00,+4.18330140E-15,+6.52362132E-01,+6.52362132E-01,+1.57079633E+00,+1.59718456E-13,+8.63540076E-01,+8.63540076E-01,+1.57079633E+00
+8.90000000E-01,+0.00000000E+00,+2.57544465E-15,+6.48171229E-01,+6.48171229E-01,+1.57079633E+00,+1.69964898E-13,+8.60995417E-01,+8.60995417E-01,+1.57079633E+00
+9.00000000E-01,+0.00000000E+00,-1.27072964E-16,+6.43957625E-01,+6.43957625E-01,+1.57079633E+00,-5.84264398E-14,+8.58438951E-01,+8.58438951E-01,+1.57079633E+00
+9.10000000E-01,+0.00000000E+00,+9.62588261E-17,+6.39721915E-01,+6.39721915E-01,+1.57079633E+00,+7.57350764E-14,+8.55871076E-01,+8.55871076E-01,+1.57079633E+00
+9.20000000E-01,+0.00000000E+00,+1.17611769E-16,+6.35464691E-01,+6.35464691E-01,+1.57079633E+00,-3.86100997E-14,+8.53292189E-01,+8.53292189E-01,+1.57079633E+00
+9.30000000E-01,+0.00000000E+00,+8.30102547E-16,+6.31186541E-01,+6.31186541E-01,+1.57079633E+00,-1.19383285E-15,+8.50702683E-01,+8.50702683E-01,+1.57079633E+00
+9.40000000E-01,+0.00000000E+00,+8.52057816E-16,+6.26888050E-01,+6.26888050E-01,+1.57079633E+00,+2.89439683E-14,+8.48102949E-01,+8.48102949E-01,+1.57079633E+00
+9.50000000E-01,+0.00000000E+00,+6.34240396E-15,+6.22569799E-01,+6.22569799E-01,+1.57079633E+00,+8.17379742E-14,+8.45493372E-01,+8.45493372E-01,+1.57079633E+00
+9.60000000E-01,+0.00000000E+00,+8.82251323E-15,+6.18232364E-01,+6.18232364E-01,+1.57079633E+00,+4.98864740E-14,+8.42874339E-01,+8.42874339E-01,+1.57079633E+00
