s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+1.27000000E+00,+0.00000000E+00,+1.02197273E+00,-3.02794840E-01,+1.06588601E+00,-2.88044747E-01,+1.38830764E+00,-6.70602715E-03,+1.38832384E+00,-4.83032349E-03
+1.28000000E+00,+0.00000000E+00,+1.01528791E+00,-3.12640767E-01,+1.06233412E+00,-2.98718898E-01,+1.39771770E+00,-6.89204251E-03,+1.39773470E+00,-4.93088599E-03
+1.29000000E+00,+0.00000000E+00,+1.00823059E+00,-3.22460560E-01,+1.05854133E+00,-3.09547081E-01,+1.40707588E+00,-7.07806130E-03,+1.40709368E+00,-5.03029134E-03
+1.30000000E+00,+0.00000000E+00,+1.00080476E+00,-3.32247373E-01,+1.05451339E+00,-3.20532249E-01,+1.41638696E+00,-7.26415845E-03,+1.41640558E+00,-5.12860890E-03
+1.31000000E+00,+0.00000000E+00,+9.93014469E-01,-3.41994109E-01,+1.05025602E+00,-3.31677204E-01,+1.42565535E+00,-7.45040316E-03,+1.42567482E+00,-5.22590212E-03
+1.32000000E+00,+0.00000000E+00,+9.84863928E-01,-3.51693459E-01,+1.04577495E+00,-3.42984626E-01,+1.43488511E+00,-7.63685957E-03,+1.43490544E+00,-5.32222921E-03
+1.33000000E+00,+0.00000000E+00,+9.76357502E-01,-3.61337935E-01,+1.04107592E+00,-3.54457086E-01,+1.44407997E+00,-7.82358732E-03,+1.44410116E+00,-5.41764373E-03
+1.34000000E+00,+0.00000000E+00,+9.67499750E-01,-3.70919905E-01,+1.03616473E+00,-3.66097068E-01,+1.45324337E+00,-8.01064204E-03,+1.45326544E+00,-5.51219506E-03
+1.35000000E+00,+0.00000000E+00,+9.58295443E-01,-3.80431624E-01,+1.03104722E+00,-3.77906980E-01,+1.46237851E+00,-8.19807578E-03,+1.46240149E+00,-5.60592887E-03
+1.36000000E+00,+0.00000000E+00,+9.48749582E-01,-3.89865264E-01,+1.02572935E+00,-3.89889167E-01,+1.47148836E+00,-8.38593738E-03,+1.47151226E+00,-5.69888747E-03
+1.37000000E+00,+0.00000000E+00,+9.38867411E-01,-3.99212948E-01,+1.02021713E+00,-4.02045923E-01,+1.48057570E+00,-8.57427278E-03,+1.48060053E+00,-5.79111013E-03
+1.38000000E+00,+0.00000000E+00,+9.28654433E-01,-4.08466770E-01,+1.01451671E+00,-4.14379499E-01,+1.48964309E+00,-8.76312533E-03,+1.48966887E+00,-5.88263342E-03
+1.39000000E+00,+0.00000000E+00,+9.18116414E-01,-4.17618831E-01,+1.00863434E+00,-4.26892117E-01,+1.49869296E+00,-8.95253600E-03,+1.49871970E+00,-5.97349141E-03
+1.40000000E+00,+0.00000000E+00,+9.07259393E-01,-4.26661261E-01,+1.00257640E+00,-4.39585971E-01,+1.50772756E+00,-9.14254365E-03,+1.50775528E+00,-6.06371592E-03
+1.41000000E+00,+0.00000000E+00,+8.96089683E-01,-4.35586244E-01,+9.96349384E-01,-4.52463238E-01,+1.51674901E+00,-9.33318518E-03,+1.51677773E+00,-6.15333672E-03
+1.42000000E+00,+0.00000000E+00,+8.84613876E-01,-4.44386048E-01,+9.89959933E-01,-4.65526083E-01,+1.52575932E+00,-9.52449574E-03,+1.52578904E+00,-6.24238169E-03
+1.43000000E+00,+0.00000000E+00,+8.72838840E-01,-4.53053045E-01,+9.83414816E-01,-4.78776661E-01,+1.53476035E+00,-9.71650886E-03,+1.53479111E+00,-6.33087702E-03
+1.44000000E+00,+0.00000000E+00,+8.60771718E-01,-4.61579735E-01,+9.76720944E-01,-4.92217127E-01,+1.54375389E+00,-9.90925660E-03,+1.54378569E+00,-6.41884732E-03
+1.45000000E+00,+0.00000000E+00,+8.48419925E-01,-4.69958770E-01,+9.69885362E-01,-5.05849633E-01,+1.55274160E+00,-1.01027697E-02,+1.55277447E+00,-6.50631573E-03
+1.46000000E+00,+0.00000000E+00,+8.35791141E-01,-4.78182974E-01,+9.62915255E-01,-5.19676336E-01,+1.56172508E+00,-1.02970776E-02,+1.56175903E+00,-6.59330408E-03
+1.47000000E+00,+0.00000000E+00,+8.22893300E-01,-4.86245366E-01,+9.55817943E-01,-5.33699395E-01,+1.57070583E+00,-1.04922086E-02,+1.57074088E+00,-6.67983296E-03
+1.48000000E+00,+0.00000000E+00,+8.09734589E-01,-4.94139176E-01,+9.48600880E-01,-5.47920974E-01,+1.57968527E+00,-1.06881902E-02,+1.57972143E+00,-6.76592185E-03
+1.49000000E+00,+0.00000000E+00,+7.96323431E-01,-5.01857865E-01,+9.41271652E-01,-5.62343242E-01,+1.58866476E+00,-1.08850486E-02,+1.58870205E+00,-6.85158914E-03
+1.50000000E+00,+0.00000000E+00,+7.82668476E-01,-5.09395145E-01,+9.33837971E-01,-5.76968370E-01,+1.59764560E+00,-1.10828093E-02,+1.59768404E+00,-6.93685227E-03
