s1,s2,Re(z_ibc01.tm),Im(z_ibc01.tm),Abs(z_ibc01.tm),Arg(z_ibc01.tm),Re(z_ibc01.te),Im(z_ibc01.te),Abs(z_ibc01.te),Arg(z_ibc01.te)
+3.00000000E-01,+0.00000000E+00,+8.07234217E-03,+2.07306347E-01,+2.07463453E-01,+1.53187680E+00,+8.07234217E-03,+2.07306347E-01,+2.07463453E-01,+1.53187680E+00
+3.10000000E-01,+0.00000000E+00,+8.38238439E-03,+2.06967859E-01,+2.07137536E-01,+1.53031755E+00,+8.38238439E-03,+2.06967859E-01,+2.07137536E-01,+1.53031755E+00
+3.20000000E-01,+0.00000000E+00,+8.70259192E-03,+2.06618272E-01,+2.06801464E-01,+1.52870203E+00,+8.70259192E-03,+2.06618272E-01,+2.06801464E-01,+1.52870203E+00
+3.30000000E-01,+0.00000000E+00,+9.03296478E-03,+2.06257588E-01,+2.06455290E-01,+1.52702971E+00,+9.03296478E-03,+2.06257588E-01,+2.06455290E-01,+1.52702971E+00
+3.40000000E-01,+0.00000000E+00,+9.37350295E-03,+2.05885805E-01,+2.06099072E-01,+1.52530006E+00,+9.37350295E-03,+2.05885805E-01,+2.06099072E-01,+1.52530006E+00
+3.50000000E-01,+0.00000000E+00,+9.72420644E-03,+2.05502924E-01,+2.05732866E-01,+1.52351253E+00,+9.72420644E-03,+2.05502924E-01,+2.05732866E-01,+1.52351253E+00
+3.60000000E-01,+0.00000000E+00,+1.00850753E-02,+2.05108946E-01,+2.05356735E-01,+1.52166654E+00,+1.00850753E-02,+2.05108946E-01,+2.05356735E-01,+1.52166654E+00
+3.70000000E-01,+0.00000000E+00,+1.04561094E-02,+2.04703869E-01,+2.04970740E-01,+1.51976148E+00,+1.04561094E-02,+2.04703869E-01,+2.04970740E-01,+1.51976148E+00
+3.80000000E-01,+0.00000000E+00,+1.08373088E-02,+2.04287695E-01,+2.04574948E-01,+1.51779676E+00,+1.08373088E-02,+2.04287695E-01,+2.04574948E-01,+1.51779676E+00
+3.90000000E-01,+0.00000000E+00,+1.12286736E-02,+2.03860422E-01,+2.04169427E-01,+1.51577172E+00,+1.12286736E-02,+2.03860422E-01,+2.04169427E-01,+1.51577172E+00
+4.00000000E-01,+0.00000000E+00,+1.16302037E-02,+2.03422052E-01,+2.03754246E-01,+1.51368572E+00,+1.16302037E-02,+2.03422052E-01,+2.03754246E-01,+1.51368572E+00
+4.10000000E-01,+0.00000000E+00,+1.20418991E-02,+2.02972583E-01,+2.03329479E-01,+1.51153807E+00,+1.20418991E-02,+2.02972583E-01,+2.03329479E-01,+1.51153807E+00
+4.20000000E-01,+0.00000000E+00,+1.24637598E-02,+2.02512017E-01,+2.02895200E-01,+1.50932808E+00,+1.24637598E-02,+2.02512017E-01,+2.02895200E-01,+1.50932808E+00
+4.30000000E-01,+0.00000000E+00,+1.28957858E-02,+2.02040352E-01,+2.02451489E-01,+1.50705502E+00,+1.28957858E-02,+2.02040352E-01,+2.02451489E-01,+1.50705502E+00
+4.40000000E-01,+0.00000000E+00,+1.33379772E-02,+2.01557590E-01,+2.01998425E-01,+1.50471815E+00,+1.33379772E-02,+2.01557590E-01,+2.01998425E-01,+1.50471815E+00
+4.50000000E-01,+0.00000000E+00,+1.37903339E-02,+2.01063730E-01,+2.01536093E-01,+1.50231669E+00,+1.37903339E-02,+2.01063730E-01,+2.01536093E-01,+1.50231669E+00
+4.60000000E-01,+0.00000000E+00,+1.42528559E-02,+2.00558771E-01,+2.01064578E-01,+1.49984987E+00,+1.42528559E-02,+2.00558771E-01,+2.01064578E-01,+1.49984987E+00
+4.70000000E-01,+0.00000000E+00,+1.47255432E-02,+2.00042715E-01,+2.00583971E-01,+1.49731686E+00,+1.47255432E-02,+2.00042715E-01,+2.00583971E-01,+1.49731686E+00
+4.80000000E-01,+0.00000000E+00,+1.52083958E-02,+1.99515560E-01,+2.00094363E-01,+1.49471684E+00,+1.52083958E-02,+1.99515560E-01,+2.00094363E-01,+1.49471684E+00
+4.90000000E-01,+0.00000000E+00,+1.57014138E-02,+1.98977308E-01,+1.99595850E-01,+1.49204893E+00,+1.57014138E-02,+1.98977308E-01,+1.99595850E-01,+1.49204893E+00
+5.00000000E-01,+0.00000000E+00,+1.62045970E-02,+1.98427957E-01,+1.99088531E-01,+1.48931226E+00,+1.62045970E-02,+1.98427957E-01,+1.99088531E-01,+1.48931226E+00
+5.10000000E-01,+0.00000000E+00,+1.67179456E-02,+1.97867509E-01,+1.98572508E-01,+1.48650591E+00,+1.67179456E-02,+1.97867509E-01,+1.98572508E-01,+1.48650591E+00
+5.20000000E-01,+0.00000000E+00,+1.72414595E-02,+1.97295963E-01,+1.98047885E-01,+1.48362896E+00,+1.72414595E-02,+1.97295963E-01,+1.98047885E-01,+1.48362896E+00
+5.30000000E-01,+0.00000000E+00,+1.77751388E-02,+1.96713318E-01,+1.97514772E-01,+1.48068043E+00,+1.77751388E-02,+1.96713318E-01,+1.97514772E-01,+1.48068043E+00
+5.40000000E-01,+0.00000000E+00,+1.83189833E-02,+1.96119576E-01,+1.96973281E-01,+1.47765936E+00,+1.83189833E-02,+1.96119576E-01,+1.96973281E-01,+1.47765936E+00
+5.50000000E-01,+0.00000000E+00,+1.88729932E-02,+1.95514736E-01,+1.96423527E-01,+1.47456471E+00,+1.88729932E-02,+1.95514736E-01,+1.96423527E-01,+1.47456471E+00
+5.60000000E-01,+0.00000000E+00,+1.94371684E-02,+1.94898797E-01,+1.95865629E-01,+1.47139546E+00,+1.94371684E-02,+1.94898797E-01,+1.95865629E-01,+1.47139546E+00
+5.70000000E-01,+0.00000000E+00,+2.00115089E-02,+1.94271761E-01,+1.95299712E-01,+1.46815054E+00,+2.00115089E-02,+1.94271761E-01,+1.95299712E-01,+1.46815054E+00
+5.80000000E-01,+0.00000000E+00,+2.05960147E-02,+1.93633627E-01,+1.94725903E-01,+1.46482886E+00,+2.05960147E-02,+1.93633627E-01,+1.94725903E-01,+1.46482886E+00
+5.90000000E-01,+0.00000000E+00,+2.11906858E-02,+1.92984395E-01,+1.94144332E-01,+1.46142930E+00,+2.11906858E-02,+1.92984395E-01,+1.94144332E-01,+1.46142930E+00
+6.00000000E-01,+0.00000000E+00,+2.17955223E-02,+1.92324064E-01,+1.93555136E-01,+1.45795071E+00,+2.17955223E-02,+1.92324064E-01,+1.93555136E-01,+1.45795071E+00
+6.10000000E-01,+0.00000000E+00,+2.24105240E-02,+1.91652636E-01,+1.92958453E-01,+1.45439192E+00,+2.24105240E-02,+1.91652636E-01,+1.92958453E-01,+1.45439192E+00
+6.20000000E-01,+0.00000000E+00,+2.30356911E-02,+1.90970110E-01,+1.92354428E-01,+1.45075172E+00,+2.30356911E-02,+1.90970110E-01,+1.92354428E-01,+1.45075172E+00
+6.30000000E-01,+0.00000000E+00,+2.36710235E-02,+1.90276486E-01,+1.91743209E-01,+1.44702889E+00,+2.36710235E-02,+1.90276486E-01,+1.91743209E-01,+1.44702889E+00
+6.40000000E-01,+0.00000000E+00,+2.43165213E-02,+1.89571764E-01,+1.91124951E-01,+1.44322216E+00,+2.43165213E-02,+1.89571764E-01,+1.91124951E-01,+1.44322216E+00
+6.50000000E-01,+0.00000000E+00,+2.49721843E-02,+1.88855943E-01,+1.90499809E-01,+1.43933025E+00,+2.49721843E-02,+1.88855943E-01,+1.90499809E-01,+1.43933025E+00
+6.60000000E-01,+0.00000000E+00,+2.56380127E-02,+1.88129025E-01,+1.89867948E-01,+1.43535182E+00,+2.56380127E-02,+1.88129025E-01,+1.89867948E-01,+1.43535182E+00
+6.70000000E-01,+0.00000000E+00,+2.63140064E-02,+1.87391009E-01,+1.89229536E-01,+1.43128555E+00,+2.63140064E-02,+1.87391009E-01,+1.89229536E-01,+1.43128555E+00
+6.80000000E-01,+0.00000000E+00,+2.70001654E-02,+1.86641895E-01,+1.88584744E-01,+1.42713004E+00,+2.70001654E-02,+1.86641895E-01,+1.88584744E-01,+1.42713004E+00
+6.90000000E-01,+0.00000000E+00,+2.76964897E-02,+1.85881683E-01,+1.87933753E-01,+1.42288389E+00,+2.76964897E-02,+1.85881683E-01,+1.87933753E-01,+1.42288389E+00
+7.00000000E-01,+0.00000000E+00,+2.84029793E-02,+1.85110373E-01,+1.87276745E-01,+1.41854567E+00,+2.84029793E-02,+1.85110373E-01,+1.87276745E-01,+1.41854567E+00
+7.10000000E-01,+0.00000000E+00,+2.91196343E-02,+1.84327964E-01,+1.86613910E-01,+1.41411390E+00,+2.91196343E-02,+1.84327964E-01,+1.86613910E-01,+1.41411390E+00
+7.20000000E-01,+0.00000000E+00,+2.98464546E-02,+1.83534458E-01,+1.85945444E-01,+1.40958708E+00,+2.98464546E-02,+1.83534458E-01,+1.85945444E-01,+1.40958708E+00
+7.30000000E-01,+0.00000000E+00,+3.05834402E-02,+1.82729854E-01,+1.85271548E-01,+1.40496370E+00,+3.05834402E-02,+1.82729854E-01,+1.85271548E-01,+1.40496370E+00
+7.40000000E-01,+0.00000000E+00,+3.13305911E-02,+1.81914152E-01,+1.84592429E-01,+1.40024219E+00,+3.13305911E-02,+1.81914152E-01,+1.84592429E-01,+1.40024219E+00
+7.50000000E-01,+0.00000000E+00,+3.20879073E-02,+1.81087352E-01,+1.83908300E-01,+1.39542096E+00,+3.20879073E-02,+1.81087352E-01,+1.83908300E-01,+1.39542096E+00
+7.60000000E-01,+0.00000000E+00,+3.28553889E-02,+1.80249454E-01,+1.83219383E-01,+1.39049841E+00,+3.28553889E-02,+1.80249454E-01,+1.83219383E-01,+1.39049841E+00
+7.70000000E-01,+0.00000000E+00,+3.36330358E-02,+1.79400458E-01,+1.82525903E-01,+1.38547288E+00,+3.36330358E-02,+1.79400458E-01,+1.82525903E-01,+1.38547288E+00
+7.80000000E-01,+0.00000000E+00,+3.44208480E-02,+1.78540364E-01,+1.81828096E-01,+1.38034270E+00,+3.44208480E-02,+1.78540364E-01,+1.81828096E-01,+1.38034270E+00
+7.90000000E-01,+0.00000000E+00,+3.52188255E-02,+1.77669172E-01,+1.81126200E-01,+1.37510616E+00,+3.52188255E-02,+1.77669172E-01,+1.81126200E-01,+1.37510616E+00
+8.00000000E-01,+0.00000000E+00,+3.60269683E-02,+1.76786882E-01,+1.80420465E-01,+1.36976154E+00,+3.60269683E-02,+1.76786882E-01,+1.80420465E-01,+1.36976154E+00
+8.10000000E-01,+0.00000000E+00,+3.68452764E-02,+1.75893494E-01,+1.79711145E-01,+1.36430708E+00,+3.68452764E-02,+1.75893494E-01,+1.79711145E-01,+1.36430708E+00
+8.20000000E-01,+0.00000000E+00,+3.76737499E-02,+1.74989008E-01,+1.78998504E-01,+1.35874100E+00,+3.76737499E-02,+1.74989008E-01,+1.78998504E-01,+1.35874100E+00
