s1,s2,Re(r_ibc0.tm),Im(r_ibc0.tm),Abs(r_ibc0.tm),Arg(r_ibc0.tm),Re(r_ibc0.te),Im(r_ibc0.te),Abs(r_ibc0.te),Arg(r_ibc0.te)
+1.40000000E-02,+0.00000000E+00,+1.57198904E-01,-9.87566962E-01,+1.00000000E+00,-1.41294268E+00,+1.57390073E-01,-9.87536513E-01,+1.00000000E+00,-1.41274910E+00
+1.50000000E-02,+0.00000000E+00,+1.57184759E-01,-9.87569214E-01,+1.00000000E+00,-1.41295700E+00,+1.57404217E-01,-9.87534259E-01,+1.00000000E+00,-1.41273478E+00
+1.60000000E-02,+0.00000000E+00,+1.57169638E-01,-9.87571620E-01,+1.00000000E+00,-1.41297231E+00,+1.57419336E-01,-9.87531849E-01,+1.00000000E+00,-1.41271947E+00
+1.70000000E-02,+0.00000000E+00,+1.57153541E-01,-9.87574182E-01,+1.00000000E+00,-1.41298861E+00,+1.57435432E-01,-9.87529283E-01,+1.00000000E+00,-1.41270317E+00
+1.80000000E-02,+0.00000000E+00,+1.57136468E-01,-9.87576898E-01,+1.00000000E+00,-1.41300590E+00,+1.57452503E-01,-9.87526561E-01,+1.00000000E+00,-1.41268588E+00
+1.90000000E-02,+0.00000000E+00,+1.57118419E-01,-9.87579770E-01,+1.00000000E+00,-1.41302418E+00,+1.57470551E-01,-9.87523684E-01,+1.00000000E+00,-1.41266761E+00
+2.00000000E-02,+0.00000000E+00,+1.57099393E-01,-9.87582797E-01,+1.00000000E+00,-1.41304344E+00,+1.57489574E-01,-9.87520650E-01,+1.00000000E+00,-1.41264834E+00
+2.10000000E-02,+0.00000000E+00,+1.57079391E-01,-9.87585979E-01,+1.00000000E+00,-1.41306370E+00,+1.57509574E-01,-9.87517460E-01,+1.00000000E+00,-1.41262809E+00
+2.20000000E-02,+0.00000000E+00,+1.57058411E-01,-9.87589315E-01,+1.00000000E+00,-1.41308494E+00,+1.57530551E-01,-9.87514114E-01,+1.00000000E+00,-1.41260685E+00
+2.30000000E-02,+0.00000000E+00,+1.57036455E-01,-9.87592807E-01,+1.00000000E+00,-1.41310717E+00,+1.57552503E-01,-9.87510612E-01,+1.00000000E+00,-1.41258462E+00
+2.40000000E-02,+0.00000000E+00,+1.57013522E-01,-9.87596453E-01,+1.00000000E+00,-1.41313039E+00,+1.57575433E-01,-9.87506953E-01,+1.00000000E+00,-1.41256140E+00
+2.50000000E-02,+0.00000000E+00,+1.56989611E-01,-9.87600254E-01,+1.00000000E+00,-1.41315460E+00,+1.57599338E-01,-9.87503138E-01,+1.00000000E+00,-1.41253719E+00
+2.60000000E-02,+0.00000000E+00,+1.56964724E-01,-9.87604210E-01,+1.00000000E+00,-1.41317980E+00,+1.57624221E-01,-9.87499167E-01,+1.00000000E+00,-1.41251199E+00
+2.70000000E-02,+0.00000000E+00,+1.56938858E-01,-9.87608321E-01,+1.00000000E+00,-1.41320599E+00,+1.57650081E-01,-9.87495039E-01,+1.00000000E+00,-1.41248581E+00
+2.80000000E-02,+0.00000000E+00,+1.56912015E-01,-9.87612586E-01,+1.00000000E+00,-1.41323317E+00,+1.57676918E-01,-9.87490754E-01,+1.00000000E+00,-1.41245863E+00
+2.90000000E-02,+0.00000000E+00,+1.56884194E-01,-9.87617006E-01,+1.00000000E+00,-1.41326134E+00,+1.57704731E-01,-9.87486313E-01,+1.00000000E+00,-1.41243046E+00
+3.00000000E-02,+0.00000000E+00,+1.56855395E-01,-9.87621580E-01,+1.00000000E+00,-1.41329050E+00,+1.57733523E-01,-9.87481714E-01,+1.00000000E+00,-1.41240131E+00
+3.10000000E-02,+0.00000000E+00,+1.56825617E-01,-9.87626309E-01,+1.00000000E+00,-1.41332065E+00,+1.57763291E-01,-9.87476959E-01,+1.00000000E+00,-1.41237116E+00
+3.20000000E-02,+0.00000000E+00,+1.56794862E-01,-9.87631192E-01,+1.00000000E+00,-1.41335179E+00,+1.57794038E-01,-9.87472046E-01,+1.00000000E+00,-1.41234002E+00
+3.30000000E-02,+0.00000000E+00,+1.56763127E-01,-9.87636230E-01,+1.00000000E+00,-1.41338393E+00,+1.57825762E-01,-9.87466976E-01,+1.00000000E+00,-1.41230790E+00
+3.40000000E-02,+0.00000000E+00,+1.56730413E-01,-9.87641422E-01,+1.00000000E+00,-1.41341705E+00,+1.57858464E-01,-9.87461749E-01,+1.00000000E+00,-1.41227478E+00
+3.50000000E-02,+0.00000000E+00,+1.56696720E-01,-9.87646768E-01,+1.00000000E+00,-1.41345116E+00,+1.57892144E-01,-9.87456364E-01,+1.00000000E+00,-1.41224067E+00
+3.60000000E-02,+0.00000000E+00,+1.56662048E-01,-9.87652268E-01,+1.00000000E+00,-1.41348627E+00,+1.57926803E-01,-9.87450822E-01,+1.00000000E+00,-1.41220557E+00
+3.70000000E-02,+0.00000000E+00,+1.56626396E-01,-9.87657923E-01,+1.00000000E+00,-1.41352237E+00,+1.57962440E-01,-9.87445121E-01,+1.00000000E+00,-1.41216948E+00
+3.80000000E-02,+0.00000000E+00,+1.56589764E-01,-9.87663731E-01,+1.00000000E+00,-1.41355946E+00,+1.57999055E-01,-9.87439263E-01,+1.00000000E+00,-1.41213240E+00
+3.90000000E-02,+0.00000000E+00,+1.56552152E-01,-9.87669694E-01,+1.00000000E+00,-1.41359754E+00,+1.58036650E-01,-9.87433247E-01,+1.00000000E+00,-1.41209433E+00
+4.00000000E-02,+0.00000000E+00,+1.56513560E-01,-9.87675810E-01,+1.00000000E+00,-1.41363661E+00,+1.58075223E-01,-9.87427073E-01,+1.00000000E+00,-1.41205526E+00
+4.10000000E-02,+0.00000000E+00,+1.56473987E-01,-9.87682080E-01,+1.00000000E+00,-1.41367668E+00,+1.58114776E-01,-9.87420740E-01,+1.00000000E+00,-1.41201521E+00
+4.20000000E-02,+0.00000000E+00,+1.56433433E-01,-9.87688504E-01,+1.00000000E+00,-1.41371774E+00,+1.58155308E-01,-9.87414249E-01,+1.00000000E+00,-1.41197416E+00
+4.30000000E-02,+0.00000000E+00,+1.56391898E-01,-9.87695082E-01,+1.00000000E+00,-1.41375979E+00,+1.58196819E-01,-9.87407599E-01,+1.00000000E+00,-1.41193212E+00
+4.40000000E-02,+0.00000000E+00,+1.56349381E-01,-9.87701813E-01,+1.00000000E+00,-1.41380284E+00,+1.58239311E-01,-9.87400790E-01,+1.00000000E+00,-1.41188909E+00
+4.50000000E-02,+0.00000000E+00,+1.56305882E-01,-9.87708698E-01,+1.00000000E+00,-1.41384688E+00,+1.58282782E-01,-9.87393823E-01,+1.00000000E+00,-1.41184506E+00
+4.60000000E-02,+0.00000000E+00,+1.56261402E-01,-9.87715736E-01,+1.00000000E+00,-1.41389191E+00,+1.58327234E-01,-9.87386696E-01,+1.00000000E+00,-1.41180004E+00
+4.70000000E-02,+0.00000000E+00,+1.56215938E-01,-9.87722927E-01,+1.00000000E+00,-1.41393794E+00,+1.58372666E-01,-9.87379410E-01,+1.00000000E+00,-1.41175403E+00
+4.80000000E-02,+0.00000000E+00,+1.56169492E-01,-9.87730272E-01,+1.00000000E+00,-1.41398496E+00,+1.58419079E-01,-9.87371964E-01,+1.00000000E+00,-1.41170702E+00
+4.90000000E-02,+0.00000000E+00,+1.56122063E-01,-9.87737770E-01,+1.00000000E+00,-1.41403298E+00,+1.58466473E-01,-9.87364359E-01,+1.00000000E+00,-1.41165902E+00
+5.00000000E-02,+0.00000000E+00,+1.56073651E-01,-9.87745420E-01,+1.00000000E+00,-1.41408200E+00,+1.58514848E-01,-9.87356594E-01,+1.00000000E+00,-1.41161003E+00
+5.10000000E-02,+0.00000000E+00,+1.56024255E-01,-9.87753224E-01,+1.00000000E+00,-1.41413200E+00,+1.58564205E-01,-9.87348668E-01,+1.00000000E+00,-1.41156004E+00
+5.20000000E-02,+0.00000000E+00,+1.55973874E-01,-9.87761181E-01,+1.00000000E+00,-1.41418301E+00,+1.58614543E-01,-9.87340583E-01,+1.00000000E+00,-1.41150905E+00
+5.30000000E-02,+0.00000000E+00,+1.55922509E-01,-9.87769290E-01,+1.00000000E+00,-1.41423501E+00,+1.58665864E-01,-9.87332337E-01,+1.00000000E+00,-1.41145707E+00
+5.40000000E-02,+0.00000000E+00,+1.55870160E-01,-9.87777553E-01,+1.00000000E+00,-1.41428801E+00,+1.58718166E-01,-9.87323931E-01,+1.00000000E+00,-1.41140410E+00
+5.50000000E-02,+0.00000000E+00,+1.55816825E-01,-9.87785967E-01,+1.00000000E+00,-1.41434200E+00,+1.58771451E-01,-9.87315363E-01,+1.00000000E+00,-1.41135013E+00
+5.60000000E-02,+0.00000000E+00,+1.55762505E-01,-9.87794534E-01,+1.00000000E+00,-1.41439699E+00,+1.58825718E-01,-9.87306635E-01,+1.00000000E+00,-1.41129517E+00
+5.70000000E-02,+0.00000000E+00,+1.55707198E-01,-9.87803254E-01,+1.00000000E+00,-1.41445298E+00,+1.58880969E-01,-9.87297745E-01,+1.00000000E+00,-1.41123921E+00
+5.80000000E-02,+0.00000000E+00,+1.55650906E-01,-9.87812126E-01,+1.00000000E+00,-1.41450997E+00,+1.58937203E-01,-9.87288694E-01,+1.00000000E+00,-1.41118225E+00
+5.90000000E-02,+0.00000000E+00,+1.55593627E-01,-9.87821149E-01,+1.00000000E+00,-1.41456796E+00,+1.58994421E-01,-9.87279481E-01,+1.00000000E+00,-1.41112429E+00
+6.00000000E-02,+0.00000000E+00,+1.55535360E-01,-9.87830325E-01,+1.00000000E+00,-1.41462694E+00,+1.59052622E-01,-9.87270107E-01,+1.00000000E+00,-1.41106534E+00
+6.10000000E-02,+0.00000000E+00,+1.55476106E-01,-9.87839653E-01,+1.00000000E+00,-1.41468692E+00,+1.59111808E-01,-9.87260570E-01,+1.00000000E+00,-1.41100539E+00
+6.20000000E-02,+0.00000000E+00,+1.55415865E-01,-9.87849133E-01,+1.00000000E+00,-1.41474791E+00,+1.59171978E-01,-9.87250871E-01,+1.00000000E+00,-1.41094445E+00
+6.30000000E-02,+0.00000000E+00,+1.55354634E-01,-9.87858764E-01,+1.00000000E+00,-1.41480989E+00,+1.59233132E-01,-9.87241009E-01,+1.00000000E+00,-1.41088250E+00
+6.40000000E-02,+0.00000000E+00,+1.55292415E-01,-9.87868547E-01,+1.00000000E+00,-1.41487287E+00,+1.59295272E-01,-9.87230984E-01,+1.00000000E+00,-1.41081956E+00
+6.50000000E-02,+0.00000000E+00,+1.55229207E-01,-9.87878481E-01,+1.00000000E+00,-1.41493686E+00,+1.59358398E-01,-9.87220797E-01,+1.00000000E+00,-1.41075562E+00
+6.60000000E-02,+0.00000000E+00,+1.55165009E-01,-9.87888567E-01,+1.00000000E+00,-1.41500184E+00,+1.59422509E-01,-9.87210446E-01,+1.00000000E+00,-1.41069067E+00
+6.70000000E-02,+0.00000000E+00,+1.55099822E-01,-9.87898803E-01,+1.00000000E+00,-1.41506783E+00,+1.59487606E-01,-9.87199931E-01,+1.00000000E+00,-1.41062473E+00
+6.80000000E-02,+0.00000000E+00,+1.55033643E-01,-9.87909191E-01,+1.00000000E+00,-1.41513482E+00,+1.59553689E-01,-9.87189253E-01,+1.00000000E+00,-1.41055779E+00
+6.90000000E-02,+0.00000000E+00,+1.54966474E-01,-9.87919730E-01,+1.00000000E+00,-1.41520281E+00,+1.59620759E-01,-9.87178410E-01,+1.00000000E+00,-1.41048985E+00
+7.00000000E-02,+0.00000000E+00,+1.54898313E-01,-9.87930419E-01,+1.00000000E+00,-1.41527180E+00,+1.59688816E-01,-9.87167403E-01,+1.00000000E+00,-1.41042091E+00
+7.10000000E-02,+0.00000000E+00,+1.54829160E-01,-9.87941259E-01,+1.00000000E+00,-1.41534180E+00,+1.59757861E-01,-9.87156232E-01,+1.00000000E+00,-1.41035097E+00
+7.20000000E-02,+0.00000000E+00,+1.54759014E-01,-9.87952250E-01,+1.00000000E+00,-1.41541280E+00,+1.59827893E-01,-9.87144895E-01,+1.00000000E+00,-1.41028002E+00
+7.30000000E-02,+0.00000000E+00,+1.54687876E-01,-9.87963391E-01,+1.00000000E+00,-1.41548481E+00,+1.59898914E-01,-9.87133394E-01,+1.00000000E+00,-1.41020808E+00
+7.40000000E-02,+0.00000000E+00,+1.54615744E-01,-9.87974682E-01,+1.00000000E+00,-1.41555782E+00,+1.59970923E-01,-9.87121727E-01,+1.00000000E+00,-1.41013513E+00
+7.50000000E-02,+0.00000000E+00,+1.54542618E-01,-9.87986123E-01,+1.00000000E+00,-1.41563183E+00,+1.60043921E-01,-9.87109894E-01,+1.00000000E+00,-1.41006118E+00
+7.60000000E-02,+0.00000000E+00,+1.54468498E-01,-9.87997714E-01,+1.00000000E+00,-1.41570685E+00,+1.60117908E-01,-9.87097896E-01,+1.00000000E+00,-1.40998623E+00
+7.70000000E-02,+0.00000000E+00,+1.54393383E-01,-9.88009455E-01,+1.00000000E+00,-1.41578288E+00,+1.60192884E-01,-9.87085731E-01,+1.00000000E+00,-1.40991027E+00
+7.80000000E-02,+0.00000000E+00,+1.54317272E-01,-9.88021346E-01,+1.00000000E+00,-1.41585992E+00,+1.60268851E-01,-9.87073399E-01,+1.00000000E+00,-1.40983331E+00
+7.90000000E-02,+0.00000000E+00,+1.54240166E-01,-9.88033386E-01,+1.00000000E+00,-1.41593796E+00,+1.60345808E-01,-9.87060901E-01,+1.00000000E+00,-1.40975534E+00
+8.00000000E-02,+0.00000000E+00,+1.54162062E-01,-9.88045575E-01,+1.00000000E+00,-1.41601701E+00,+1.60423755E-01,-9.87048235E-01,+1.00000000E+00,-1.40967637E+00
+8.10000000E-02,+0.00000000E+00,+1.54082962E-01,-9.88057914E-01,+1.00000000E+00,-1.41609706E+00,+1.60502694E-01,-9.87035402E-01,+1.00000000E+00,-1.40959640E+00
+8.20000000E-02,+0.00000000E+00,+1.54002864E-01,-9.88070401E-01,+1.00000000E+00,-1.41617813E+00,+1.60582625E-01,-9.87022401E-01,+1.00000000E+00,-1.40951542E+00
+8.30000000E-02,+0.00000000E+00,+1.53921767E-01,-9.88083038E-01,+1.00000000E+00,-1.41626020E+00,+1.60663547E-01,-9.87009232E-01,+1.00000000E+00,-1.40943343E+00
+8.40000000E-02,+0.00000000E+00,+1.53839672E-01,-9.88095823E-01,+1.00000000E+00,-1.41634329E+00,+1.60745462E-01,-9.86995895E-01,+1.00000000E+00,-1.40935044E+00
+8.50000000E-02,+0.00000000E+00,+1.53756578E-01,-9.88108757E-01,+1.00000000E+00,-1.41642738E+00,+1.60828369E-01,-9.86982389E-01,+1.00000000E+00,-1.40926644E+00
+8.60000000E-02,+0.00000000E+00,+1.53672483E-01,-9.88121839E-01,+1.00000000E+00,-1.41651249E+00,+1.60912270E-01,-9.86968714E-01,+1.00000000E+00,-1.40918143E+00
+8.70000000E-02,+0.00000000E+00,+1.53587388E-01,-9.88135069E-01,+1.00000000E+00,-1.41659861E+00,+1.60997164E-01,-9.86954869E-01,+1.00000000E+00,-1.40909541E+00
+8.80000000E-02,+0.00000000E+00,+1.53501292E-01,-9.88148447E-01,+1.00000000E+00,-1.41668574E+00,+1.61083052E-01,-9.86940854E-01,+1.00000000E+00,-1.40900839E+00
+8.90000000E-02,+0.00000000E+00,+1.53414194E-01,-9.88161973E-01,+1.00000000E+00,-1.41677388E+00,+1.61169935E-01,-9.86926670E-01,+1.00000000E+00,-1.40892036E+00
+9.00000000E-02,+0.00000000E+00,+1.53326093E-01,-9.88175647E-01,+1.00000000E+00,-1.41686303E+00,+1.61257813E-01,-9.86912315E-01,+1.00000000E+00,-1.40883131E+00
+9.10000000E-02,+0.00000000E+00,+1.53236990E-01,-9.88189468E-01,+1.00000000E+00,-1.41695320E+00,+1.61346686E-01,-9.86897789E-01,+1.00000000E+00,-1.40874126E+00
+9.20000000E-02,+0.00000000E+00,+1.53146883E-01,-9.88203437E-01,+1.00000000E+00,-1.41704439E+00,+1.61436556E-01,-9.86883093E-01,+1.00000000E+00,-1.40865020E+00
+9.30000000E-02,+0.00000000E+00,+1.53055771E-01,-9.88217552E-01,+1.00000000E+00,-1.41713658E+00,+1.61527421E-01,-9.86868224E-01,+1.00000000E+00,-1.40855812E+00
+9.40000000E-02,+0.00000000E+00,+1.52963655E-01,-9.88231815E-01,+1.00000000E+00,-1.41722980E+00,+1.61619283E-01,-9.86853184E-01,+1.00000000E+00,-1.40846504E+00
+9.50000000E-02,+0.00000000E+00,+1.52870533E-01,-9.88246224E-01,+1.00000000E+00,-1.41732403E+00,+1.61712143E-01,-9.86837972E-01,+1.00000000E+00,-1.40837094E+00
+9.60000000E-02,+0.00000000E+00,+1.52776405E-01,-9.88260780E-01,+1.00000000E+00,-1.41741928E+00,+1.61806000E-01,-9.86822587E-01,+1.00000000E+00,-1.40827583E+00
+9.70000000E-02,+0.00000000E+00,+1.52681270E-01,-9.88275483E-01,+1.00000000E+00,-1.41751554E+00,+1.61900855E-01,-9.86807029E-01,+1.00000000E+00,-1.40817971E+00
+9.80000000E-02,+0.00000000E+00,+1.52585127E-01,-9.88290331E-01,+1.00000000E+00,-1.41761282E+00,+1.61996709E-01,-9.86791298E-01,+1.00000000E+00,-1.40808257E+00
+9.90000000E-02,+0.00000000E+00,+1.52487977E-01,-9.88305326E-01,+1.00000000E+00,-1.41771112E+00,+1.62093563E-01,-9.86775393E-01,+1.00000000E+00,-1.40798442E+00
+1.00000000E-01,+0.00000000E+00,+1.52389817E-01,-9.88320466E-01,+1.00000000E+00,-1.41781044E+00,+1.62191415E-01,-9.86759315E-01,+1.00000000E+00,-1.40788526E+00
+1.01000000E-01,+0.00000000E+00,+1.52290648E-01,-9.88335752E-01,+1.00000000E+00,-1.41791078E+00,+1.62290269E-01,-9.86743061E-01,+1.00000000E+00,-1.40778508E+00
+1.02000000E-01,+0.00000000E+00,+1.52190468E-01,-9.88351183E-01,+1.00000000E+00,-1.41801215E+00,+1.62390122E-01,-9.86726633E-01,+1.00000000E+00,-1.40768388E+00
+1.03000000E-01,+0.00000000E+00,+1.52089277E-01,-9.88366760E-01,+1.00000000E+00,-1.41811453E+00,+1.62490977E-01,-9.86710029E-01,+1.00000000E+00,-1.40758167E+00
+1.04000000E-01,+0.00000000E+00,+1.51987075E-01,-9.88382481E-01,+1.00000000E+00,-1.41821793E+00,+1.62592834E-01,-9.86693250E-01,+1.00000000E+00,-1.40747844E+00
+1.05000000E-01,+0.00000000E+00,+1.51883860E-01,-9.88398347E-01,+1.00000000E+00,-1.41832236E+00,+1.62695693E-01,-9.86676295E-01,+1.00000000E+00,-1.40737419E+00
+1.06000000E-01,+0.00000000E+00,+1.51779632E-01,-9.88414358E-01,+1.00000000E+00,-1.41842781E+00,+1.62799555E-01,-9.86659164E-01,+1.00000000E+00,-1.40726893E+00
+1.07000000E-01,+0.00000000E+00,+1.51674390E-01,-9.88430513E-01,+1.00000000E+00,-1.41853428E+00,+1.62904420E-01,-9.86641855E-01,+1.00000000E+00,-1.40716264E+00
+1.08000000E-01,+0.00000000E+00,+1.51568134E-01,-9.88446812E-01,+1.00000000E+00,-1.41864178E+00,+1.63010288E-01,-9.86624369E-01,+1.00000000E+00,-1.40705534E+00
+1.09000000E-01,+0.00000000E+00,+1.51460861E-01,-9.88463255E-01,+1.00000000E+00,-1.41875031E+00,+1.63117162E-01,-9.86606706E-01,+1.00000000E+00,-1.40694702E+00
+1.10000000E-01,+0.00000000E+00,+1.51352573E-01,-9.88479842E-01,+1.00000000E+00,-1.41885986E+00,+1.63225040E-01,-9.86588864E-01,+1.00000000E+00,-1.40683767E+00
+1.11000000E-01,+0.00000000E+00,+1.51243268E-01,-9.88496573E-01,+1.00000000E+00,-1.41897044E+00,+1.63333923E-01,-9.86570844E-01,+1.00000000E+00,-1.40672731E+00
+1.12000000E-01,+0.00000000E+00,+1.51132945E-01,-9.88513446E-01,+1.00000000E+00,-1.41908204E+00,+1.63443813E-01,-9.86552644E-01,+1.00000000E+00,-1.40661592E+00
+1.13000000E-01,+0.00000000E+00,+1.51021604E-01,-9.88530462E-01,+1.00000000E+00,-1.41919468E+00,+1.63554709E-01,-9.86534266E-01,+1.00000000E+00,-1.40650351E+00
+1.14000000E-01,+0.00000000E+00,+1.50909243E-01,-9.88547622E-01,+1.00000000E+00,-1.41930834E+00,+1.63666612E-01,-9.86515707E-01,+1.00000000E+00,-1.40639008E+00
+1.15000000E-01,+0.00000000E+00,+1.50795862E-01,-9.88564924E-01,+1.00000000E+00,-1.41942304E+00,+1.63779523E-01,-9.86496968E-01,+1.00000000E+00,-1.40627563E+00
+1.16000000E-01,+0.00000000E+00,+1.50681460E-01,-9.88582368E-01,+1.00000000E+00,-1.41953876E+00,+1.63893443E-01,-9.86478048E-01,+1.00000000E+00,-1.40616015E+00
+1.17000000E-01,+0.00000000E+00,+1.50566037E-01,-9.88599954E-01,+1.00000000E+00,-1.41965551E+00,+1.64008371E-01,-9.86458947E-01,+1.00000000E+00,-1.40604364E+00
+1.18000000E-01,+0.00000000E+00,+1.50449591E-01,-9.88617682E-01,+1.00000000E+00,-1.41977330E+00,+1.64124309E-01,-9.86439664E-01,+1.00000000E+00,-1.40592611E+00
+1.19000000E-01,+0.00000000E+00,+1.50332121E-01,-9.88635551E-01,+1.00000000E+00,-1.41989212E+00,+1.64241257E-01,-9.86420199E-01,+1.00000000E+00,-1.40580755E+00
+1.20000000E-01,+0.00000000E+00,+1.50213628E-01,-9.88653562E-01,+1.00000000E+00,-1.42001198E+00,+1.64359216E-01,-9.86400552E-01,+1.00000000E+00,-1.40568797E+00
+1.21000000E-01,+0.00000000E+00,+1.50094109E-01,-9.88671714E-01,+1.00000000E+00,-1.42013287E+00,+1.64478186E-01,-9.86380721E-01,+1.00000000E+00,-1.40556736E+00
+1.22000000E-01,+0.00000000E+00,+1.49973564E-01,-9.88690007E-01,+1.00000000E+00,-1.42025479E+00,+1.64598168E-01,-9.86360706E-01,+1.00000000E+00,-1.40544572E+00
+1.23000000E-01,+0.00000000E+00,+1.49851993E-01,-9.88708440E-01,+1.00000000E+00,-1.42037775E+00,+1.64719162E-01,-9.86340508E-01,+1.00000000E+00,-1.40532305E+00
+1.24000000E-01,+0.00000000E+00,+1.49729394E-01,-9.88727014E-01,+1.00000000E+00,-1.42050175E+00,+1.64841170E-01,-9.86320125E-01,+1.00000000E+00,-1.40519935E+00
+1.25000000E-01,+0.00000000E+00,+1.49605767E-01,-9.88745728E-01,+1.00000000E+00,-1.42062679E+00,+1.64964191E-01,-9.86299557E-01,+1.00000000E+00,-1.40507462E+00
+1.26000000E-01,+0.00000000E+00,+1.49481110E-01,-9.88764582E-01,+1.00000000E+00,-1.42075286E+00,+1.65088227E-01,-9.86278803E-01,+1.00000000E+00,-1.40494886E+00
+1.27000000E-01,+0.00000000E+00,+1.49355423E-01,-9.88783575E-01,+1.00000000E+00,-1.42087998E+00,+1.65213278E-01,-9.86257863E-01,+1.00000000E+00,-1.40482207E+00
+1.28000000E-01,+0.00000000E+00,+1.49228705E-01,-9.88802707E-01,+1.00000000E+00,-1.42100813E+00,+1.65339344E-01,-9.86236737E-01,+1.00000000E+00,-1.40469425E+00
+1.29000000E-01,+0.00000000E+00,+1.49100954E-01,-9.88821979E-01,+1.00000000E+00,-1.42113733E+00,+1.65466427E-01,-9.86215423E-01,+1.00000000E+00,-1.40456539E+00
+1.30000000E-01,+0.00000000E+00,+1.48972171E-01,-9.88841389E-01,+1.00000000E+00,-1.42126756E+00,+1.65594527E-01,-9.86193922E-01,+1.00000000E+00,-1.40443550E+00
+1.31000000E-01,+0.00000000E+00,+1.48842354E-01,-9.88860938E-01,+1.00000000E+00,-1.42139884E+00,+1.65723645E-01,-9.86172233E-01,+1.00000000E+00,-1.40430457E+00
+1.32000000E-01,+0.00000000E+00,+1.48711502E-01,-9.88880624E-01,+1.00000000E+00,-1.42153117E+00,+1.65853781E-01,-9.86150355E-01,+1.00000000E+00,-1.40417261E+00
+1.33000000E-01,+0.00000000E+00,+1.48579614E-01,-9.88900449E-01,+1.00000000E+00,-1.42166454E+00,+1.65984936E-01,-9.86128288E-01,+1.00000000E+00,-1.40403961E+00
+1.34000000E-01,+0.00000000E+00,+1.48446689E-01,-9.88920412E-01,+1.00000000E+00,-1.42179895E+00,+1.66117110E-01,-9.86106032E-01,+1.00000000E+00,-1.40390557E+00
+1.35000000E-01,+0.00000000E+00,+1.48312727E-01,-9.88940511E-01,+1.00000000E+00,-1.42193442E+00,+1.66250306E-01,-9.86083585E-01,+1.00000000E+00,-1.40377050E+00
+1.36000000E-01,+0.00000000E+00,+1.48177726E-01,-9.88960748E-01,+1.00000000E+00,-1.42207092E+00,+1.66384522E-01,-9.86060947E-01,+1.00000000E+00,-1.40363439E+00
