s1,s2,Re(r_ibc0.11),Im(r_ibc0.11),Abs(r_ibc0.11),Arg(r_ibc0.11),Re(r_ibc0.21),Im(r_ibc0.21),Abs(r_ibc0.21),Arg(r_ibc0.21),Re(r_ibc0.12),Im(r_ibc0.12),Abs(r_ibc0.12),Arg(r_ibc0.12),Re(r_ibc0.22),Im(r_ibc0.22),Abs(r_ibc0.22),Arg(r_ibc0.22)
+4.00000000E-02,+0.00000000E+00,+1.55127196E-01,+9.87894505E-01,+1.00000000E+00,+1.41504012E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56689554E-01,+9.87647905E-01,+1.00000000E+00,+1.41345842E+00
+4.10000000E-02,+0.00000000E+00,+1.55087605E-01,+9.87900721E-01,+1.00000000E+00,+1.41508020E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56729124E-01,+9.87641626E-01,+1.00000000E+00,+1.41341835E+00
+4.20000000E-02,+0.00000000E+00,+1.55047033E-01,+9.87907089E-01,+1.00000000E+00,+1.41512126E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56769674E-01,+9.87635190E-01,+1.00000000E+00,+1.41337730E+00
+4.30000000E-02,+0.00000000E+00,+1.55005480E-01,+9.87913610E-01,+1.00000000E+00,+1.41516333E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56811205E-01,+9.87628597E-01,+1.00000000E+00,+1.41333525E+00
+4.40000000E-02,+0.00000000E+00,+1.54962944E-01,+9.87920283E-01,+1.00000000E+00,+1.41520638E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56853715E-01,+9.87621847E-01,+1.00000000E+00,+1.41329220E+00
+4.50000000E-02,+0.00000000E+00,+1.54919426E-01,+9.87927108E-01,+1.00000000E+00,+1.41525043E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56897206E-01,+9.87614938E-01,+1.00000000E+00,+1.41324817E+00
+4.60000000E-02,+0.00000000E+00,+1.54874926E-01,+9.87934086E-01,+1.00000000E+00,+1.41529548E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56941678E-01,+9.87607872E-01,+1.00000000E+00,+1.41320314E+00
+4.70000000E-02,+0.00000000E+00,+1.54829442E-01,+9.87941215E-01,+1.00000000E+00,+1.41534152E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.56987130E-01,+9.87600648E-01,+1.00000000E+00,+1.41315711E+00
+4.80000000E-02,+0.00000000E+00,+1.54782976E-01,+9.87948496E-01,+1.00000000E+00,+1.41538855E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57033564E-01,+9.87593266E-01,+1.00000000E+00,+1.41311010E+00
+4.90000000E-02,+0.00000000E+00,+1.54735526E-01,+9.87955929E-01,+1.00000000E+00,+1.41543658E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57080979E-01,+9.87585726E-01,+1.00000000E+00,+1.41306209E+00
+5.00000000E-02,+0.00000000E+00,+1.54687092E-01,+9.87963513E-01,+1.00000000E+00,+1.41548560E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57129376E-01,+9.87578027E-01,+1.00000000E+00,+1.41301308E+00
+5.10000000E-02,+0.00000000E+00,+1.54637674E-01,+9.87971249E-01,+1.00000000E+00,+1.41553562E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57178755E-01,+9.87570169E-01,+1.00000000E+00,+1.41296308E+00
+5.20000000E-02,+0.00000000E+00,+1.54587271E-01,+9.87979137E-01,+1.00000000E+00,+1.41558664E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57229116E-01,+9.87562153E-01,+1.00000000E+00,+1.41291209E+00
+5.30000000E-02,+0.00000000E+00,+1.54535884E-01,+9.87987176E-01,+1.00000000E+00,+1.41563865E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57280459E-01,+9.87553977E-01,+1.00000000E+00,+1.41286010E+00
