s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+3.26000000E-01,+0.00000000E+00,-1.60009556E-01,-9.87115465E-01,+1.00000000E+00,-1.73149666E+00,-7.58207665E-02,-9.97121463E-01,+1.00000000E+00,-1.64668993E+00
+3.27000000E-01,+0.00000000E+00,-1.62106609E-01,-9.86773250E-01,+1.00000000E+00,-1.73362145E+00,-7.74011372E-02,-9.97000032E-01,+1.00000000E+00,-1.64827496E+00
+3.28000000E-01,+0.00000000E+00,-1.64211318E-01,-9.86425184E-01,+1.00000000E+00,-1.73575475E+00,-7.89882126E-02,-9.96875550E-01,+1.00000000E+00,-1.64986691E+00
+3.29000000E-01,+0.00000000E+00,-1.66323680E-01,-9.86071211E-01,+1.00000000E+00,-1.73789656E+00,-8.05820101E-02,-9.96747982E-01,+1.00000000E+00,-1.65146580E+00
+3.30000000E-01,+0.00000000E+00,-1.68443694E-01,-9.85711277E-01,+1.00000000E+00,-1.74004692E+00,-8.21825470E-02,-9.96617293E-01,+1.00000000E+00,-1.65307167E+00
+3.31000000E-01,+0.00000000E+00,-1.70571357E-01,-9.85345326E-01,+1.00000000E+00,-1.74220582E+00,-8.37898406E-02,-9.96483448E-01,+1.00000000E+00,-1.65468452E+00
+3.32000000E-01,+0.00000000E+00,-1.72706664E-01,-9.84973303E-01,+1.00000000E+00,-1.74437329E+00,-8.54039083E-02,-9.96346412E-01,+1.00000000E+00,-1.65630440E+00
+3.33000000E-01,+0.00000000E+00,-1.74849614E-01,-9.84595152E-01,+1.00000000E+00,-1.74654935E+00,-8.70247676E-02,-9.96206148E-01,+1.00000000E+00,-1.65793131E+00
+3.34000000E-01,+0.00000000E+00,-1.77000202E-01,-9.84210815E-01,+1.00000000E+00,-1.74873402E+00,-8.86524358E-02,-9.96062621E-01,+1.00000000E+00,-1.65956530E+00
+3.35000000E-01,+0.00000000E+00,-1.79158424E-01,-9.83820237E-01,+1.00000000E+00,-1.75092730E+00,-9.02869305E-02,-9.95915795E-01,+1.00000000E+00,-1.66120638E+00
+3.36000000E-01,+0.00000000E+00,-1.81324277E-01,-9.83423361E-01,+1.00000000E+00,-1.75312921E+00,-9.19282691E-02,-9.95765632E-01,+1.00000000E+00,-1.66285457E+00
+3.37000000E-01,+0.00000000E+00,-1.83497754E-01,-9.83020129E-01,+1.00000000E+00,-1.75533978E+00,-9.35764692E-02,-9.95612095E-01,+1.00000000E+00,-1.66450990E+00
+3.38000000E-01,+0.00000000E+00,-1.85678853E-01,-9.82610484E-01,+1.00000000E+00,-1.75755901E+00,-9.52315484E-02,-9.95455148E-01,+1.00000000E+00,-1.66617241E+00
+3.39000000E-01,+0.00000000E+00,-1.87867566E-01,-9.82194369E-01,+1.00000000E+00,-1.75978693E+00,-9.68935241E-02,-9.95294753E-01,+1.00000000E+00,-1.66784211E+00
+3.40000000E-01,+0.00000000E+00,-1.90063888E-01,-9.81771724E-01,+1.00000000E+00,-1.76202355E+00,-9.85624141E-02,-9.95130871E-01,+1.00000000E+00,-1.66951902E+00
+3.41000000E-01,+0.00000000E+00,-1.92267815E-01,-9.81342492E-01,+1.00000000E+00,-1.76426888E+00,-1.00238236E-01,-9.94963465E-01,+1.00000000E+00,-1.67120319E+00
+3.42000000E-01,+0.00000000E+00,-1.94479338E-01,-9.80906615E-01,+1.00000000E+00,-1.76652295E+00,-1.01921007E-01,-9.94792495E-01,+1.00000000E+00,-1.67289462E+00
+3.43000000E-01,+0.00000000E+00,-1.96698452E-01,-9.80464032E-01,+1.00000000E+00,-1.76878577E+00,-1.03610746E-01,-9.94617923E-01,+1.00000000E+00,-1.67459335E+00
+3.44000000E-01,+0.00000000E+00,-1.98925150E-01,-9.80014686E-01,+1.00000000E+00,-1.77105736E+00,-1.05307469E-01,-9.94439710E-01,+1.00000000E+00,-1.67629941E+00
+3.45000000E-01,+0.00000000E+00,-2.01159424E-01,-9.79558516E-01,+1.00000000E+00,-1.77333772E+00,-1.07011195E-01,-9.94257816E-01,+1.00000000E+00,-1.67801282E+00
+3.46000000E-01,+0.00000000E+00,-2.03401267E-01,-9.79095462E-01,+1.00000000E+00,-1.77562689E+00,-1.08721941E-01,-9.94072200E-01,+1.00000000E+00,-1.67973361E+00
+3.47000000E-01,+0.00000000E+00,-2.05650671E-01,-9.78625465E-01,+1.00000000E+00,-1.77792487E+00,-1.10439725E-01,-9.93882824E-01,+1.00000000E+00,-1.68146180E+00
+3.48000000E-01,+0.00000000E+00,-2.07907626E-01,-9.78148465E-01,+1.00000000E+00,-1.78023168E+00,-1.12164564E-01,-9.93689645E-01,+1.00000000E+00,-1.68319742E+00
+3.49000000E-01,+0.00000000E+00,-2.10172125E-01,-9.77664399E-01,+1.00000000E+00,-1.78254734E+00,-1.13896477E-01,-9.93492623E-01,+1.00000000E+00,-1.68494050E+00
+3.50000000E-01,+0.00000000E+00,-2.12444158E-01,-9.77173209E-01,+1.00000000E+00,-1.78487186E+00,-1.15635481E-01,-9.93291717E-01,+1.00000000E+00,-1.68669108E+00
+3.51000000E-01,+0.00000000E+00,-2.14723716E-01,-9.76674831E-01,+1.00000000E+00,-1.78720527E+00,-1.17381595E-01,-9.93086885E-01,+1.00000000E+00,-1.68844916E+00
+3.52000000E-01,+0.00000000E+00,-2.17010789E-01,-9.76169205E-01,+1.00000000E+00,-1.78954756E+00,-1.19134835E-01,-9.92878085E-01,+1.00000000E+00,-1.69021479E+00
+3.53000000E-01,+0.00000000E+00,-2.19305366E-01,-9.75656270E-01,+1.00000000E+00,-1.79189877E+00,-1.20895219E-01,-9.92665274E-01,+1.00000000E+00,-1.69198799E+00
+3.54000000E-01,+0.00000000E+00,-2.21607436E-01,-9.75135962E-01,+1.00000000E+00,-1.79425891E+00,-1.22662766E-01,-9.92448410E-01,+1.00000000E+00,-1.69376879E+00
+3.55000000E-01,+0.00000000E+00,-2.23916990E-01,-9.74608220E-01,+1.00000000E+00,-1.79662799E+00,-1.24437493E-01,-9.92227449E-01,+1.00000000E+00,-1.69555722E+00
+3.56000000E-01,+0.00000000E+00,-2.26234014E-01,-9.74072980E-01,+1.00000000E+00,-1.79900604E+00,-1.26219418E-01,-9.92002348E-01,+1.00000000E+00,-1.69735331E+00
+3.57000000E-01,+0.00000000E+00,-2.28558497E-01,-9.73530181E-01,+1.00000000E+00,-1.80139306E+00,-1.28008558E-01,-9.91773063E-01,+1.00000000E+00,-1.69915708E+00
+3.58000000E-01,+0.00000000E+00,-2.30890427E-01,-9.72979759E-01,+1.00000000E+00,-1.80378907E+00,-1.29804932E-01,-9.91539550E-01,+1.00000000E+00,-1.70096857E+00
+3.59000000E-01,+0.00000000E+00,-2.33229791E-01,-9.72421649E-01,+1.00000000E+00,-1.80619408E+00,-1.31608558E-01,-9.91301764E-01,+1.00000000E+00,-1.70278780E+00
+3.60000000E-01,+0.00000000E+00,-2.35576576E-01,-9.71855790E-01,+1.00000000E+00,-1.80860813E+00,-1.33419452E-01,-9.91059660E-01,+1.00000000E+00,-1.70461481E+00
+3.61000000E-01,+0.00000000E+00,-2.37930768E-01,-9.71282116E-01,+1.00000000E+00,-1.81103121E+00,-1.35237633E-01,-9.90813193E-01,+1.00000000E+00,-1.70644962E+00
+3.62000000E-01,+0.00000000E+00,-2.40292354E-01,-9.70700564E-01,+1.00000000E+00,-1.81346334E+00,-1.37063119E-01,-9.90562316E-01,+1.00000000E+00,-1.70829227E+00
+3.63000000E-01,+0.00000000E+00,-2.42661317E-01,-9.70111068E-01,+1.00000000E+00,-1.81590455E+00,-1.38895927E-01,-9.90306983E-01,+1.00000000E+00,-1.71014277E+00
+3.64000000E-01,+0.00000000E+00,-2.45037645E-01,-9.69513565E-01,+1.00000000E+00,-1.81835485E+00,-1.40736075E-01,-9.90047149E-01,+1.00000000E+00,-1.71200118E+00
+3.65000000E-01,+0.00000000E+00,-2.47421320E-01,-9.68907989E-01,+1.00000000E+00,-1.82081424E+00,-1.42583582E-01,-9.89782765E-01,+1.00000000E+00,-1.71386750E+00
+3.66000000E-01,+0.00000000E+00,-2.49812328E-01,-9.68294274E-01,+1.00000000E+00,-1.82328276E+00,-1.44438463E-01,-9.89513785E-01,+1.00000000E+00,-1.71574179E+00
+3.67000000E-01,+0.00000000E+00,-2.52210652E-01,-9.67672355E-01,+1.00000000E+00,-1.82576041E+00,-1.46300738E-01,-9.89240160E-01,+1.00000000E+00,-1.71762406E+00
+3.68000000E-01,+0.00000000E+00,-2.54616276E-01,-9.67042167E-01,+1.00000000E+00,-1.82824721E+00,-1.48170424E-01,-9.88961842E-01,+1.00000000E+00,-1.71951435E+00
+3.69000000E-01,+0.00000000E+00,-2.57029181E-01,-9.66403642E-01,+1.00000000E+00,-1.83074317E+00,-1.50047538E-01,-9.88678783E-01,+1.00000000E+00,-1.72141268E+00
+3.70000000E-01,+0.00000000E+00,-2.59449350E-01,-9.65756716E-01,+1.00000000E+00,-1.83324831E+00,-1.51932099E-01,-9.88390933E-01,+1.00000000E+00,-1.72331910E+00
+3.71000000E-01,+0.00000000E+00,-2.61876766E-01,-9.65101321E-01,+1.00000000E+00,-1.83576265E+00,-1.53824123E-01,-9.88098244E-01,+1.00000000E+00,-1.72523363E+00
+3.72000000E-01,+0.00000000E+00,-2.64311409E-01,-9.64437390E-01,+1.00000000E+00,-1.83828620E+00,-1.55723629E-01,-9.87800664E-01,+1.00000000E+00,-1.72715630E+00
+3.73000000E-01,+0.00000000E+00,-2.66753260E-01,-9.63764856E-01,+1.00000000E+00,-1.84081897E+00,-1.57630634E-01,-9.87498143E-01,+1.00000000E+00,-1.72908716E+00
+3.74000000E-01,+0.00000000E+00,-2.69202299E-01,-9.63083653E-01,+1.00000000E+00,-1.84336098E+00,-1.59545155E-01,-9.87190632E-01,+1.00000000E+00,-1.73102622E+00
+3.75000000E-01,+0.00000000E+00,-2.71658507E-01,-9.62393711E-01,+1.00000000E+00,-1.84591225E+00,-1.61467211E-01,-9.86878078E-01,+1.00000000E+00,-1.73297352E+00
+3.76000000E-01,+0.00000000E+00,-2.74121862E-01,-9.61694964E-01,+1.00000000E+00,-1.84847280E+00,-1.63396817E-01,-9.86560429E-01,+1.00000000E+00,-1.73492910E+00
+3.77000000E-01,+0.00000000E+00,-2.76592344E-01,-9.60987344E-01,+1.00000000E+00,-1.85104262E+00,-1.65333993E-01,-9.86237634E-01,+1.00000000E+00,-1.73689298E+00
+3.78000000E-01,+0.00000000E+00,-2.79069930E-01,-9.60270782E-01,+1.00000000E+00,-1.85362175E+00,-1.67278754E-01,-9.85909640E-01,+1.00000000E+00,-1.73886521E+00
+3.79000000E-01,+0.00000000E+00,-2.81554598E-01,-9.59545209E-01,+1.00000000E+00,-1.85621019E+00,-1.69231119E-01,-9.85576394E-01,+1.00000000E+00,-1.74084581E+00
+3.80000000E-01,+0.00000000E+00,-2.84046326E-01,-9.58810557E-01,+1.00000000E+00,-1.85880797E+00,-1.71191105E-01,-9.85237842E-01,+1.00000000E+00,-1.74283482E+00
+3.81000000E-01,+0.00000000E+00,-2.86545090E-01,-9.58066757E-01,+1.00000000E+00,-1.86141508E+00,-1.73158729E-01,-9.84893931E-01,+1.00000000E+00,-1.74483227E+00
+3.82000000E-01,+0.00000000E+00,-2.89050866E-01,-9.57313740E-01,+1.00000000E+00,-1.86403156E+00,-1.75134007E-01,-9.84544605E-01,+1.00000000E+00,-1.74683820E+00
+3.83000000E-01,+0.00000000E+00,-2.91563630E-01,-9.56551436E-01,+1.00000000E+00,-1.86665741E+00,-1.77116958E-01,-9.84189810E-01,+1.00000000E+00,-1.74885265E+00
+3.84000000E-01,+0.00000000E+00,-2.94083357E-01,-9.55779776E-01,+1.00000000E+00,-1.86929265E+00,-1.79107599E-01,-9.83829491E-01,+1.00000000E+00,-1.75087563E+00
+3.85000000E-01,+0.00000000E+00,-2.96610021E-01,-9.54998689E-01,+1.00000000E+00,-1.87193729E+00,-1.81105945E-01,-9.83463592E-01,+1.00000000E+00,-1.75290720E+00
+3.86000000E-01,+0.00000000E+00,-2.99143596E-01,-9.54208106E-01,+1.00000000E+00,-1.87459135E+00,-1.83112015E-01,-9.83092056E-01,+1.00000000E+00,-1.75494739E+00
+3.87000000E-01,+0.00000000E+00,-3.01684055E-01,-9.53407956E-01,+1.00000000E+00,-1.87725484E+00,-1.85125825E-01,-9.82714826E-01,+1.00000000E+00,-1.75699623E+00
+3.88000000E-01,+0.00000000E+00,-3.04231372E-01,-9.52598169E-01,+1.00000000E+00,-1.87992778E+00,-1.87147392E-01,-9.82331845E-01,+1.00000000E+00,-1.75905375E+00
+3.89000000E-01,+0.00000000E+00,-3.06785518E-01,-9.51778675E-01,+1.00000000E+00,-1.88261017E+00,-1.89176732E-01,-9.81943055E-01,+1.00000000E+00,-1.76112000E+00
+3.90000000E-01,+0.00000000E+00,-3.09346465E-01,-9.50949402E-01,+1.00000000E+00,-1.88530204E+00,-1.91213863E-01,-9.81548399E-01,+1.00000000E+00,-1.76319501E+00
+3.91000000E-01,+0.00000000E+00,-3.11914184E-01,-9.50110279E-01,+1.00000000E+00,-1.88800339E+00,-1.93258800E-01,-9.81147816E-01,+1.00000000E+00,-1.76527881E+00
+3.92000000E-01,+0.00000000E+00,-3.14488645E-01,-9.49261235E-01,+1.00000000E+00,-1.89071425E+00,-1.95311561E-01,-9.80741247E-01,+1.00000000E+00,-1.76737145E+00
+3.93000000E-01,+0.00000000E+00,-3.17069818E-01,-9.48402199E-01,+1.00000000E+00,-1.89343461E+00,-1.97372161E-01,-9.80328634E-01,+1.00000000E+00,-1.76947295E+00
+3.94000000E-01,+0.00000000E+00,-3.19657672E-01,-9.47533098E-01,+1.00000000E+00,-1.89616451E+00,-1.99440617E-01,-9.79909914E-01,+1.00000000E+00,-1.77158336E+00
+3.95000000E-01,+0.00000000E+00,-3.22252176E-01,-9.46653862E-01,+1.00000000E+00,-1.89890395E+00,-2.01516946E-01,-9.79485028E-01,+1.00000000E+00,-1.77370272E+00
+3.96000000E-01,+0.00000000E+00,-3.24853298E-01,-9.45764418E-01,+1.00000000E+00,-1.90165294E+00,-2.03601163E-01,-9.79053914E-01,+1.00000000E+00,-1.77583106E+00
+3.97000000E-01,+0.00000000E+00,-3.27461004E-01,-9.44864694E-01,+1.00000000E+00,-1.90441149E+00,-2.05693284E-01,-9.78616510E-01,+1.00000000E+00,-1.77796841E+00
+3.98000000E-01,+0.00000000E+00,-3.30075263E-01,-9.43954618E-01,+1.00000000E+00,-1.90717963E+00,-2.07793326E-01,-9.78172752E-01,+1.00000000E+00,-1.78011483E+00
+3.99000000E-01,+0.00000000E+00,-3.32696038E-01,-9.43034117E-01,+1.00000000E+00,-1.90995736E+00,-2.09901304E-01,-9.77722580E-01,+1.00000000E+00,-1.78227034E+00
+4.00000000E-01,+0.00000000E+00,-3.35323297E-01,-9.42103119E-01,+1.00000000E+00,-1.91274470E+00,-2.12017233E-01,-9.77265927E-01,+1.00000000E+00,-1.78443499E+00
+4.01000000E-01,+0.00000000E+00,-3.37957004E-01,-9.41161550E-01,+1.00000000E+00,-1.91554166E+00,-2.14141130E-01,-9.76802732E-01,+1.00000000E+00,-1.78660881E+00
+4.02000000E-01,+0.00000000E+00,-3.40597122E-01,-9.40209339E-01,+1.00000000E+00,-1.91834825E+00,-2.16273010E-01,-9.76332927E-01,+1.00000000E+00,-1.78879184E+00
+4.03000000E-01,+0.00000000E+00,-3.43243616E-01,-9.39246411E-01,+1.00000000E+00,-1.92116448E+00,-2.18412889E-01,-9.75856450E-01,+1.00000000E+00,-1.79098412E+00
+4.04000000E-01,+0.00000000E+00,-3.45896448E-01,-9.38272694E-01,+1.00000000E+00,-1.92399037E+00,-2.20560780E-01,-9.75373232E-01,+1.00000000E+00,-1.79318570E+00
+4.05000000E-01,+0.00000000E+00,-3.48555579E-01,-9.37288114E-01,+1.00000000E+00,-1.92682592E+00,-2.22716701E-01,-9.74883209E-01,+1.00000000E+00,-1.79539661E+00
+4.06000000E-01,+0.00000000E+00,-3.51220972E-01,-9.36292598E-01,+1.00000000E+00,-1.92967116E+00,-2.24880665E-01,-9.74386313E-01,+1.00000000E+00,-1.79761689E+00
+4.07000000E-01,+0.00000000E+00,-3.53892588E-01,-9.35286072E-01,+1.00000000E+00,-1.93252609E+00,-2.27052687E-01,-9.73882476E-01,+1.00000000E+00,-1.79984658E+00
+4.08000000E-01,+0.00000000E+00,-3.56570385E-01,-9.34268463E-01,+1.00000000E+00,-1.93539073E+00,-2.29232783E-01,-9.73371631E-01,+1.00000000E+00,-1.80208573E+00
+4.09000000E-01,+0.00000000E+00,-3.59254324E-01,-9.33239696E-01,+1.00000000E+00,-1.93826508E+00,-2.31420966E-01,-9.72853708E-01,+1.00000000E+00,-1.80433437E+00
+4.10000000E-01,+0.00000000E+00,-3.61944363E-01,-9.32199699E-01,+1.00000000E+00,-1.94114916E+00,-2.33617251E-01,-9.72328638E-01,+1.00000000E+00,-1.80659255E+00
+4.11000000E-01,+0.00000000E+00,-3.64640460E-01,-9.31148396E-01,+1.00000000E+00,-1.94404297E+00,-2.35821653E-01,-9.71796351E-01,+1.00000000E+00,-1.80886031E+00
+4.12000000E-01,+0.00000000E+00,-3.67342572E-01,-9.30085714E-01,+1.00000000E+00,-1.94694654E+00,-2.38034185E-01,-9.71256777E-01,+1.00000000E+00,-1.81113768E+00
+4.13000000E-01,+0.00000000E+00,-3.70050655E-01,-9.29011578E-01,+1.00000000E+00,-1.94985987E+00,-2.40254861E-01,-9.70709844E-01,+1.00000000E+00,-1.81342472E+00
+4.14000000E-01,+0.00000000E+00,-3.72764667E-01,-9.27925915E-01,+1.00000000E+00,-1.95278298E+00,-2.42483695E-01,-9.70155481E-01,+1.00000000E+00,-1.81572146E+00
+4.15000000E-01,+0.00000000E+00,-3.75484560E-01,-9.26828649E-01,+1.00000000E+00,-1.95571586E+00,-2.44720701E-01,-9.69593615E-01,+1.00000000E+00,-1.81802795E+00
+4.16000000E-01,+0.00000000E+00,-3.78210290E-01,-9.25719707E-01,+1.00000000E+00,-1.95865854E+00,-2.46965892E-01,-9.69024173E-01,+1.00000000E+00,-1.82034423E+00
+4.17000000E-01,+0.00000000E+00,-3.80941811E-01,-9.24599014E-01,+1.00000000E+00,-1.96161103E+00,-2.49219281E-01,-9.68447082E-01,+1.00000000E+00,-1.82267034E+00
+4.18000000E-01,+0.00000000E+00,-3.83679075E-01,-9.23466495E-01,+1.00000000E+00,-1.96457332E+00,-2.51480882E-01,-9.67862266E-01,+1.00000000E+00,-1.82500633E+00
+4.19000000E-01,+0.00000000E+00,-3.86422033E-01,-9.22322076E-01,+1.00000000E+00,-1.96754545E+00,-2.53750706E-01,-9.67269652E-01,+1.00000000E+00,-1.82735224E+00
+4.20000000E-01,+0.00000000E+00,-3.89170638E-01,-9.21165682E-01,+1.00000000E+00,-1.97052741E+00,-2.56028767E-01,-9.66669163E-01,+1.00000000E+00,-1.82970812E+00
+4.21000000E-01,+0.00000000E+00,-3.91924840E-01,-9.19997239E-01,+1.00000000E+00,-1.97351921E+00,-2.58315077E-01,-9.66060723E-01,+1.00000000E+00,-1.83207401E+00
+4.22000000E-01,+0.00000000E+00,-3.94684589E-01,-9.18816671E-01,+1.00000000E+00,-1.97652087E+00,-2.60609649E-01,-9.65444256E-01,+1.00000000E+00,-1.83444995E+00
+4.23000000E-01,+0.00000000E+00,-3.97449834E-01,-9.17623904E-01,+1.00000000E+00,-1.97953240E+00,-2.62912494E-01,-9.64819683E-01,+1.00000000E+00,-1.83683599E+00
+4.24000000E-01,+0.00000000E+00,-4.00220522E-01,-9.16418864E-01,+1.00000000E+00,-1.98255379E+00,-2.65223624E-01,-9.64186927E-01,+1.00000000E+00,-1.83923217E+00
+4.25000000E-01,+0.00000000E+00,-4.02996601E-01,-9.15201475E-01,+1.00000000E+00,-1.98558508E+00,-2.67543050E-01,-9.63545908E-01,+1.00000000E+00,-1.84163855E+00
+4.26000000E-01,+0.00000000E+00,-4.05778019E-01,-9.13971662E-01,+1.00000000E+00,-1.98862625E+00,-2.69870784E-01,-9.62896547E-01,+1.00000000E+00,-1.84405516E+00
+4.27000000E-01,+0.00000000E+00,-4.08564720E-01,-9.12729352E-01,+1.00000000E+00,-1.99167732E+00,-2.72206838E-01,-9.62238763E-01,+1.00000000E+00,-1.84648206E+00
+4.28000000E-01,+0.00000000E+00,-4.11356650E-01,-9.11474468E-01,+1.00000000E+00,-1.99473830E+00,-2.74551221E-01,-9.61572476E-01,+1.00000000E+00,-1.84891928E+00
+4.29000000E-01,+0.00000000E+00,-4.14153753E-01,-9.10206937E-01,+1.00000000E+00,-1.99780920E+00,-2.76903944E-01,-9.60897604E-01,+1.00000000E+00,-1.85136689E+00
+4.30000000E-01,+0.00000000E+00,-4.16955973E-01,-9.08926684E-01,+1.00000000E+00,-2.00089003E+00,-2.79265018E-01,-9.60214065E-01,+1.00000000E+00,-1.85382492E+00
+4.31000000E-01,+0.00000000E+00,-4.19763251E-01,-9.07633634E-01,+1.00000000E+00,-2.00398079E+00,-2.81634453E-01,-9.59521774E-01,+1.00000000E+00,-1.85629341E+00
+4.32000000E-01,+0.00000000E+00,-4.22575531E-01,-9.06327712E-01,+1.00000000E+00,-2.00708149E+00,-2.84012258E-01,-9.58820649E-01,+1.00000000E+00,-1.85877243E+00
+4.33000000E-01,+0.00000000E+00,-4.25392752E-01,-9.05008843E-01,+1.00000000E+00,-2.01019214E+00,-2.86398443E-01,-9.58110605E-01,+1.00000000E+00,-1.86126202E+00
+4.34000000E-01,+0.00000000E+00,-4.28214855E-01,-9.03676955E-01,+1.00000000E+00,-2.01331275E+00,-2.88793017E-01,-9.57391557E-01,+1.00000000E+00,-1.86376222E+00
+4.35000000E-01,+0.00000000E+00,-4.31041779E-01,-9.02331970E-01,+1.00000000E+00,-2.01644333E+00,-2.91195989E-01,-9.56663418E-01,+1.00000000E+00,-1.86627309E+00
+4.36000000E-01,+0.00000000E+00,-4.33873463E-01,-9.00973817E-01,+1.00000000E+00,-2.01958387E+00,-2.93607367E-01,-9.55926103E-01,+1.00000000E+00,-1.86879468E+00
+4.37000000E-01,+0.00000000E+00,-4.36709844E-01,-8.99602419E-01,+1.00000000E+00,-2.02273439E+00,-2.96027161E-01,-9.55179522E-01,+1.00000000E+00,-1.87132703E+00
+4.38000000E-01,+0.00000000E+00,-4.39550859E-01,-8.98217703E-01,+1.00000000E+00,-2.02589490E+00,-2.98455377E-01,-9.54423589E-01,+1.00000000E+00,-1.87387019E+00
+4.39000000E-01,+0.00000000E+00,-4.42396443E-01,-8.96819596E-01,+1.00000000E+00,-2.02906540E+00,-3.00892024E-01,-9.53658214E-01,+1.00000000E+00,-1.87642421E+00
+4.40000000E-01,+0.00000000E+00,-4.45246533E-01,-8.95408021E-01,+1.00000000E+00,-2.03224590E+00,-3.03337108E-01,-9.52883308E-01,+1.00000000E+00,-1.87898915E+00
+4.41000000E-01,+0.00000000E+00,-4.48101062E-01,-8.93982907E-01,+1.00000000E+00,-2.03543640E+00,-3.05790638E-01,-9.52098779E-01,+1.00000000E+00,-1.88156506E+00
+4.42000000E-01,+0.00000000E+00,-4.50959963E-01,-8.92544179E-01,+1.00000000E+00,-2.03863691E+00,-3.08252619E-01,-9.51304537E-01,+1.00000000E+00,-1.88415198E+00
+4.43000000E-01,+0.00000000E+00,-4.53823169E-01,-8.91091764E-01,+1.00000000E+00,-2.04184743E+00,-3.10723057E-01,-9.50500490E-01,+1.00000000E+00,-1.88674998E+00
+4.44000000E-01,+0.00000000E+00,-4.56690611E-01,-8.89625587E-01,+1.00000000E+00,-2.04506798E+00,-3.13201960E-01,-9.49686544E-01,+1.00000000E+00,-1.88935909E+00
+4.45000000E-01,+0.00000000E+00,-4.59562220E-01,-8.88145577E-01,+1.00000000E+00,-2.04829855E+00,-3.15689331E-01,-9.48862607E-01,+1.00000000E+00,-1.89197937E+00
+4.46000000E-01,+0.00000000E+00,-4.62437926E-01,-8.86651659E-01,+1.00000000E+00,-2.05153915E+00,-3.18185177E-01,-9.48028583E-01,+1.00000000E+00,-1.89461088E+00
+4.47000000E-01,+0.00000000E+00,-4.65317658E-01,-8.85143761E-01,+1.00000000E+00,-2.05478978E+00,-3.20689502E-01,-9.47184377E-01,+1.00000000E+00,-1.89725367E+00
+4.48000000E-01,+0.00000000E+00,-4.68201344E-01,-8.83621809E-01,+1.00000000E+00,-2.05805045E+00,-3.23202310E-01,-9.46329893E-01,+1.00000000E+00,-1.89990779E+00
+4.49000000E-01,+0.00000000E+00,-4.71088910E-01,-8.82085732E-01,+1.00000000E+00,-2.06132117E+00,-3.25723606E-01,-9.45465035E-01,+1.00000000E+00,-1.90257330E+00
+4.50000000E-01,+0.00000000E+00,-4.73980283E-01,-8.80535457E-01,+1.00000000E+00,-2.06460193E+00,-3.28253393E-01,-9.44589705E-01,+1.00000000E+00,-1.90525024E+00
+4.51000000E-01,+0.00000000E+00,-4.76875389E-01,-8.78970912E-01,+1.00000000E+00,-2.06789275E+00,-3.30791674E-01,-9.43703803E-01,+1.00000000E+00,-1.90793868E+00
+4.52000000E-01,+0.00000000E+00,-4.79774151E-01,-8.77392024E-01,+1.00000000E+00,-2.07119361E+00,-3.33338452E-01,-9.42807232E-01,+1.00000000E+00,-1.91063866E+00
+4.53000000E-01,+0.00000000E+00,-4.82676493E-01,-8.75798723E-01,+1.00000000E+00,-2.07450453E+00,-3.35893728E-01,-9.41899890E-01,+1.00000000E+00,-1.91335025E+00
+4.54000000E-01,+0.00000000E+00,-4.85582338E-01,-8.74190936E-01,+1.00000000E+00,-2.07782552E+00,-3.38457506E-01,-9.40981677E-01,+1.00000000E+00,-1.91607350E+00
+4.55000000E-01,+0.00000000E+00,-4.88491608E-01,-8.72568593E-01,+1.00000000E+00,-2.08115656E+00,-3.41029786E-01,-9.40052490E-01,+1.00000000E+00,-1.91880846E+00
+4.56000000E-01,+0.00000000E+00,-4.91404222E-01,-8.70931622E-01,+1.00000000E+00,-2.08449767E+00,-3.43610570E-01,-9.39112228E-01,+1.00000000E+00,-1.92155520E+00
+4.57000000E-01,+0.00000000E+00,-4.94320101E-01,-8.69279954E-01,+1.00000000E+00,-2.08784884E+00,-3.46199856E-01,-9.38160785E-01,+1.00000000E+00,-1.92431376E+00
+4.58000000E-01,+0.00000000E+00,-4.97239164E-01,-8.67613516E-01,+1.00000000E+00,-2.09121009E+00,-3.48797647E-01,-9.37198059E-01,+1.00000000E+00,-1.92708420E+00
+4.59000000E-01,+0.00000000E+00,-5.00161328E-01,-8.65932241E-01,+1.00000000E+00,-2.09458140E+00,-3.51403939E-01,-9.36223943E-01,+1.00000000E+00,-1.92986659E+00
+4.60000000E-01,+0.00000000E+00,-5.03086511E-01,-8.64236057E-01,+1.00000000E+00,-2.09796278E+00,-3.54018734E-01,-9.35238331E-01,+1.00000000E+00,-1.93266097E+00
+4.61000000E-01,+0.00000000E+00,-5.06014629E-01,-8.62524895E-01,+1.00000000E+00,-2.10135423E+00,-3.56642028E-01,-9.34241116E-01,+1.00000000E+00,-1.93546741E+00
+4.62000000E-01,+0.00000000E+00,-5.08945596E-01,-8.60798687E-01,+1.00000000E+00,-2.10475576E+00,-3.59273820E-01,-9.33232191E-01,+1.00000000E+00,-1.93828597E+00
+4.63000000E-01,+0.00000000E+00,-5.11879328E-01,-8.59057364E-01,+1.00000000E+00,-2.10816736E+00,-3.61914107E-01,-9.32211445E-01,+1.00000000E+00,-1.94111670E+00
+4.64000000E-01,+0.00000000E+00,-5.14815736E-01,-8.57300856E-01,+1.00000000E+00,-2.11158903E+00,-3.64562886E-01,-9.31178770E-01,+1.00000000E+00,-1.94395967E+00
