s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+1.21000000E-01,+0.00000000E+00,+2.15317020E-01,+9.76544203E-01,+1.00000000E+00,+1.35377987E+00,+2.30558730E-01,+9.73058412E-01,+1.00000000E+00,+1.33814448E+00
+1.22000000E-01,+0.00000000E+00,+2.15178845E-01,+9.76574659E-01,+1.00000000E+00,+1.35392137E+00,+2.30675527E-01,+9.73030730E-01,+1.00000000E+00,+1.33802445E+00
+1.23000000E-01,+0.00000000E+00,+2.15039489E-01,+9.76605354E-01,+1.00000000E+00,+1.35406406E+00,+2.30793308E-01,+9.73002800E-01,+1.00000000E+00,+1.33790340E+00
+1.24000000E-01,+0.00000000E+00,+2.14898949E-01,+9.76636289E-01,+1.00000000E+00,+1.35420797E+00,+2.30912073E-01,+9.72974622E-01,+1.00000000E+00,+1.33778134E+00
+1.25000000E-01,+0.00000000E+00,+2.14757227E-01,+9.76667463E-01,+1.00000000E+00,+1.35435308E+00,+2.31031823E-01,+9.72946194E-01,+1.00000000E+00,+1.33765826E+00
+1.26000000E-01,+0.00000000E+00,+2.14614319E-01,+9.76698876E-01,+1.00000000E+00,+1.35449940E+00,+2.31152559E-01,+9.72917517E-01,+1.00000000E+00,+1.33753417E+00
+1.27000000E-01,+0.00000000E+00,+2.14470226E-01,+9.76730527E-01,+1.00000000E+00,+1.35464693E+00,+2.31274281E-01,+9.72888589E-01,+1.00000000E+00,+1.33740906E+00
+1.28000000E-01,+0.00000000E+00,+2.14324945E-01,+9.76762416E-01,+1.00000000E+00,+1.35479566E+00,+2.31396989E-01,+9.72859411E-01,+1.00000000E+00,+1.33728293E+00
+1.29000000E-01,+0.00000000E+00,+2.14178476E-01,+9.76794544E-01,+1.00000000E+00,+1.35494562E+00,+2.31520684E-01,+9.72829981E-01,+1.00000000E+00,+1.33715578E+00
+1.30000000E-01,+0.00000000E+00,+2.14030817E-01,+9.76826909E-01,+1.00000000E+00,+1.35509678E+00,+2.31645367E-01,+9.72800300E-01,+1.00000000E+00,+1.33702761E+00
+1.31000000E-01,+0.00000000E+00,+2.13881968E-01,+9.76859511E-01,+1.00000000E+00,+1.35524916E+00,+2.31771039E-01,+9.72770366E-01,+1.00000000E+00,+1.33689842E+00
+1.32000000E-01,+0.00000000E+00,+2.13731927E-01,+9.76892350E-01,+1.00000000E+00,+1.35540275E+00,+2.31897699E-01,+9.72740180E-01,+1.00000000E+00,+1.33676822E+00
+1.33000000E-01,+0.00000000E+00,+2.13580693E-01,+9.76925426E-01,+1.00000000E+00,+1.35555756E+00,+2.32025349E-01,+9.72709740E-01,+1.00000000E+00,+1.33663699E+00
+1.34000000E-01,+0.00000000E+00,+2.13428265E-01,+9.76958738E-01,+1.00000000E+00,+1.35571358E+00,+2.32153989E-01,+9.72679045E-01,+1.00000000E+00,+1.33650474E+00
