s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+1.84600000E+00,+0.00000000E+00,+0.00000000E+00,+1.62639653E-02,+1.62639653E-02,+1.57079633E+00,+0.00000000E+00,+1.09838964E-01,+1.09838964E-01,+1.57079633E+00
+1.84700000E+00,+0.00000000E+00,+0.00000000E+00,+1.42690029E-02,+1.42690029E-02,+1.57079633E+00,+0.00000000E+00,+9.69705815E-02,+9.69705815E-02,+1.57079633E+00
+1.84800000E+00,+0.00000000E+00,+0.00000000E+00,+1.22818515E-02,+1.22818515E-02,+1.57079633E+00,+0.00000000E+00,+8.39934038E-02,+8.39934038E-02,+1.57079633E+00
+1.84900000E+00,+0.00000000E+00,+0.00000000E+00,+1.03021784E-02,+1.03021784E-02,+1.57079633E+00,+0.00000000E+00,+7.09029329E-02,+7.09029329E-02,+1.57079633E+00
+1.85000000E+00,+0.00000000E+00,+0.00000000E+00,+8.32965029E-03,+8.32965029E-03,+1.57079633E+00,+0.00000000E+00,+5.76945475E-02,+5.76945475E-02,+1.57079633E+00
+1.85100000E+00,+0.00000000E+00,+0.00000000E+00,+6.36393261E-03,+6.36393261E-03,+1.57079633E+00,+0.00000000E+00,+4.43634974E-02,+4.43634974E-02,+1.57079633E+00
+1.85200000E+00,+0.00000000E+00,+0.00000000E+00,+4.40468948E-03,+4.40468948E-03,+1.57079633E+00,+0.00000000E+00,+3.09048966E-02,+3.09048966E-02,+1.57079633E+00
+1.85300000E+00,+0.00000000E+00,+0.00000000E+00,+2.45158334E-03,+2.45158334E-03,+1.57079633E+00,+0.00000000E+00,+1.73137168E-02,+1.73137168E-02,+1.57079633E+00
+1.85400000E+00,+0.00000000E+00,+0.00000000E+00,+5.04274536E-04,+5.04274536E-04,+1.57079633E+00,+0.00000000E+00,+3.58477963E-03,+3.58477963E-03,+1.57079633E+00
+1.85500000E+00,+0.00000000E+00,+0.00000000E+00,-1.43757897E-03,+1.43757897E-03,-1.57079633E+00,+0.00000000E+00,-1.02872505E-02,+1.02872505E-02,-1.57079633E+00
+1.85600000E+00,+0.00000000E+00,+0.00000000E+00,-3.37432197E-03,+3.37432197E-03,-1.57079633E+00,+0.00000000E+00,-2.43078749E-02,+2.43078749E-02,-1.57079633E+00
+1.85700000E+00,+0.00000000E+00,+0.00000000E+00,-5.30630239E-03,+5.30630239E-03,-1.57079633E+00,+0.00000000E+00,-3.84827687E-02,+3.84827687E-02,-1.57079633E+00
+1.85800000E+00,+0.00000000E+00,+0.00000000E+00,-7.23387169E-03,+7.23387169E-03,-1.57079633E+00,+0.00000000E+00,-5.28177899E-02,+5.28177899E-02,-1.57079633E+00
+1.85900000E+00,+0.00000000E+00,+0.00000000E+00,-9.15738522E-03,+9.15738522E-03,-1.57079633E+00,+0.00000000E+00,-6.73189888E-02,+6.73189888E-02,-1.57079633E+00
+1.86000000E+00,+0.00000000E+00,+0.00000000E+00,-1.10772027E-02,+1.10772027E-02,-1.57079633E+00,+0.00000000E+00,-8.19926180E-02,+8.19926180E-02,-1.57079633E+00
+1.86100000E+00,+0.00000000E+00,+0.00000000E+00,-1.29936886E-02,+1.29936886E-02,-1.57079633E+00,+0.00000000E+00,-9.68451425E-02,+9.68451425E-02,-1.57079633E+00
+1.86200000E+00,+0.00000000E+00,+0.00000000E+00,-1.49072125E-02,+1.49072125E-02,-1.57079633E+00,+0.00000000E+00,-1.11883251E-01,+1.11883251E-01,-1.57079633E+00
+1.86300000E+00,+0.00000000E+00,+0.00000000E+00,-1.68181500E-02,+1.68181500E-02,-1.57079633E+00,+0.00000000E+00,-1.27113869E-01,+1.27113869E-01,-1.57079633E+00
+1.86400000E+00,+0.00000000E+00,+0.00000000E+00,-1.87268825E-02,+1.87268825E-02,-1.57079633E+00,+0.00000000E+00,-1.42544167E-01,+1.42544167E-01,-1.57079633E+00
+1.86500000E+00,+0.00000000E+00,+0.00000000E+00,-2.06337984E-02,+2.06337984E-02,-1.57079633E+00,+0.00000000E+00,-1.58181579E-01,+1.58181579E-01,-1.57079633E+00
+1.86600000E+00,+0.00000000E+00,+0.00000000E+00,-2.25392931E-02,+2.25392931E-02,-1.57079633E+00,+0.00000000E+00,-1.74033813E-01,+1.74033813E-01,-1.57079633E+00
+1.86700000E+00,+0.00000000E+00,+0.00000000E+00,-2.44437702E-02,+2.44437702E-02,-1.57079633E+00,+0.00000000E+00,-1.90108866E-01,+1.90108866E-01,-1.57079633E+00
+1.86800000E+00,+0.00000000E+00,+0.00000000E+00,-2.63476413E-02,+2.63476413E-02,-1.57079633E+00,+0.00000000E+00,-2.06415040E-01,+2.06415040E-01,-1.57079633E+00
