s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,-6.03531779E-18,+6.93954793E-02,+6.93954793E-02,+1.57079633E+00,-6.03531779E-18,+6.93954793E-02,+6.93954793E-02,+1.57079633E+00
+1.00000000E-03,+0.00000000E+00,-6.03532004E-18,+6.93958382E-02,+6.93958382E-02,+1.57079633E+00,-6.03531812E-18,+6.93956171E-02,+6.93956171E-02,+1.57079633E+00
+2.00000000E-03,+0.00000000E+00,-6.03532681E-18,+6.93969149E-02,+6.93969149E-02,+1.57079633E+00,-6.03531911E-18,+6.93960303E-02,+6.93960303E-02,+1.57079633E+00
+3.00000000E-03,+0.00000000E+00,-6.03533809E-18,+6.93987095E-02,+6.93987095E-02,+1.57079633E+00,-6.03532075E-18,+6.93967189E-02,+6.93967189E-02,+1.57079633E+00
+4.00000000E-03,+0.00000000E+00,-6.03535388E-18,+6.94012218E-02,+6.94012218E-02,+1.57079633E+00,-6.03532306E-18,+6.93976831E-02,+6.93976831E-02,+1.57079633E+00
+5.00000000E-03,+0.00000000E+00,-6.03537418E-18,+6.94044521E-02,+6.94044521E-02,+1.57079633E+00,-6.03532603E-18,+6.93989227E-02,+6.93989227E-02,+1.57079633E+00
+6.00000000E-03,+0.00000000E+00,-6.03539899E-18,+6.94084003E-02,+6.94084003E-02,+1.57079633E+00,-6.03532965E-18,+6.94004378E-02,+6.94004378E-02,+1.57079633E+00
+7.00000000E-03,+0.00000000E+00,-6.03542831E-18,+6.94130665E-02,+6.94130665E-02,+1.57079633E+00,-6.03533394E-18,+6.94022283E-02,+6.94022283E-02,+1.57079633E+00
+8.00000000E-03,+0.00000000E+00,-6.03546214E-18,+6.94184508E-02,+6.94184508E-02,+1.57079633E+00,-6.03533888E-18,+6.94042944E-02,+6.94042944E-02,+1.57079633E+00
+9.00000000E-03,+0.00000000E+00,-6.03550048E-18,+6.94245533E-02,+6.94245533E-02,+1.57079633E+00,-6.03534448E-18,+6.94066360E-02,+6.94066360E-02,+1.57079633E+00
+1.00000000E-02,+0.00000000E+00,-6.03554332E-18,+6.94313740E-02,+6.94313740E-02,+1.57079633E+00,-6.03535074E-18,+6.94092532E-02,+6.94092532E-02,+1.57079633E+00
+1.10000000E-02,+0.00000000E+00,-6.03559068E-18,+6.94389131E-02,+6.94389131E-02,+1.57079633E+00,-6.03535767E-18,+6.94121459E-02,+6.94121459E-02,+1.57079633E+00
+1.20000000E-02,+0.00000000E+00,-6.03564255E-18,+6.94471708E-02,+6.94471708E-02,+1.57079633E+00,-6.03536525E-18,+6.94153141E-02,+6.94153141E-02,+1.57079633E+00
+1.30000000E-02,+0.00000000E+00,-6.03569892E-18,+6.94561470E-02,+6.94561470E-02,+1.57079633E+00,-6.03537348E-18,+6.94187580E-02,+6.94187580E-02,+1.57079633E+00
+1.40000000E-02,+0.00000000E+00,-6.03575981E-18,+6.94658421E-02,+6.94658421E-02,+1.57079633E+00,-6.03538238E-18,+6.94224775E-02,+6.94224775E-02,+1.57079633E+00
+1.50000000E-02,+0.00000000E+00,-6.03582520E-18,+6.94762561E-02,+6.94762561E-02,+1.57079633E+00,-6.03539194E-18,+6.94264726E-02,+6.94264726E-02,+1.57079633E+00
+1.60000000E-02,+0.00000000E+00,-6.03589509E-18,+6.94873892E-02,+6.94873892E-02,+1.57079633E+00,-6.03540216E-18,+6.94307433E-02,+6.94307433E-02,+1.57079633E+00
+1.70000000E-02,+0.00000000E+00,-6.03596949E-18,+6.94992416E-02,+6.94992416E-02,+1.57079633E+00,-6.03541303E-18,+6.94352898E-02,+6.94352898E-02,+1.57079633E+00
+1.80000000E-02,+0.00000000E+00,-6.03604840E-18,+6.95118135E-02,+6.95118135E-02,+1.57079633E+00,-6.03542457E-18,+6.94401119E-02,+6.94401119E-02,+1.57079633E+00
+1.90000000E-02,+0.00000000E+00,-6.03613181E-18,+6.95251052E-02,+6.95251052E-02,+1.57079633E+00,-6.03543676E-18,+6.94452098E-02,+6.94452098E-02,+1.57079633E+00
+2.00000000E-02,+0.00000000E+00,-6.03621972E-18,+6.95391167E-02,+6.95391167E-02,+1.57079633E+00,-6.03544962E-18,+6.94505835E-02,+6.94505835E-02,+1.57079633E+00
+2.10000000E-02,+0.00000000E+00,-6.03631214E-18,+6.95538483E-02,+6.95538483E-02,+1.57079633E+00,-6.03546313E-18,+6.94562330E-02,+6.94562330E-02,+1.57079633E+00
+2.20000000E-02,+0.00000000E+00,-6.03640905E-18,+6.95693004E-02,+6.95693004E-02,+1.57079633E+00,-6.03547730E-18,+6.94621584E-02,+6.94621584E-02,+1.57079633E+00
+2.30000000E-02,+0.00000000E+00,-6.03651047E-18,+6.95854731E-02,+6.95854731E-02,+1.57079633E+00,-6.03549213E-18,+6.94683597E-02,+6.94683597E-02,+1.57079633E+00
+2.40000000E-02,+0.00000000E+00,-6.03661639E-18,+6.96023667E-02,+6.96023667E-02,+1.57079633E+00,-6.03550762E-18,+6.94748368E-02,+6.94748368E-02,+1.57079633E+00
+2.50000000E-02,+0.00000000E+00,-6.03672681E-18,+6.96199815E-02,+6.96199815E-02,+1.57079633E+00,-6.03552377E-18,+6.94815900E-02,+6.94815900E-02,+1.57079633E+00
+2.60000000E-02,+0.00000000E+00,-6.03684172E-18,+6.96383177E-02,+6.96383177E-02,+1.57079633E+00,-6.03554058E-18,+6.94886192E-02,+6.94886192E-02,+1.57079633E+00
