s1,s2,Re(z_ibc7.11),Im(z_ibc7.11),Abs(z_ibc7.11),Arg(z_ibc7.11),Re(z_ibc7.21),Im(z_ibc7.21),Abs(z_ibc7.21),Arg(z_ibc7.21),Re(z_ibc7.12),Im(z_ibc7.12),Abs(z_ibc7.12),Arg(z_ibc7.12),Re(z_ibc7.22),Im(z_ibc7.22),Abs(z_ibc7.22),Arg(z_ibc7.22)
+3.40000000E-02,+0.00000000E+00,-1.23201606E-17,-8.82724836E-01,+8.82724836E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23352934E-17,-8.83175266E-01,+8.83175266E-01,-1.57079633E+00
+3.50000000E-02,+0.00000000E+00,-1.23160654E-17,-8.82840587E-01,+8.82840587E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23321060E-17,-8.83317961E-01,+8.83317961E-01,-1.57079633E+00
+3.60000000E-02,+0.00000000E+00,-1.23118497E-17,-8.82959727E-01,+8.82959727E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23288248E-17,-8.83464832E-01,+8.83464832E-01,-1.57079633E+00
+3.70000000E-02,+0.00000000E+00,-1.23075133E-17,-8.83082258E-01,+8.83082258E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23254499E-17,-8.83615883E-01,+8.83615883E-01,-1.57079633E+00
+3.80000000E-02,+0.00000000E+00,-1.23030560E-17,-8.83208184E-01,+8.83208184E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23219811E-17,-8.83771117E-01,+8.83771117E-01,-1.57079633E+00
+3.90000000E-02,+0.00000000E+00,-1.22984778E-17,-8.83337508E-01,+8.83337508E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23184183E-17,-8.83930539E-01,+8.83930539E-01,-1.57079633E+00
+4.00000000E-02,+0.00000000E+00,-1.22937784E-17,-8.83470232E-01,+8.83470232E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23147613E-17,-8.84094152E-01,+8.84094152E-01,-1.57079633E+00
+4.10000000E-02,+0.00000000E+00,-1.22889576E-17,-8.83606361E-01,+8.83606361E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23110101E-17,-8.84261960E-01,+8.84261960E-01,-1.57079633E+00
+4.20000000E-02,+0.00000000E+00,-1.22840154E-17,-8.83745896E-01,+8.83745896E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23071645E-17,-8.84433967E-01,+8.84433967E-01,-1.57079633E+00
+4.30000000E-02,+0.00000000E+00,-1.22789514E-17,-8.83888843E-01,+8.83888843E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.23032244E-17,-8.84610176E-01,+8.84610176E-01,-1.57079633E+00
