s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+3.10000000E-02,+0.00000000E+00,+0.00000000E+00,-8.55199001E-01,+8.55199001E-01,-1.57079633E+00,+0.00000000E+00,-8.55404512E-01,+8.55404512E-01,-1.57079633E+00
+3.20000000E-02,+0.00000000E+00,+0.00000000E+00,-8.55321889E-01,+8.55321889E-01,-1.57079633E+00,+0.00000000E+00,-8.55540908E-01,+8.55540908E-01,-1.57079633E+00
+3.30000000E-02,+0.00000000E+00,+0.00000000E+00,-8.55448708E-01,+8.55448708E-01,-1.57079633E+00,+0.00000000E+00,-8.55681668E-01,+8.55681668E-01,-1.57079633E+00
+3.40000000E-02,+0.00000000E+00,+0.00000000E+00,-8.55579461E-01,+8.55579461E-01,-1.57079633E+00,+0.00000000E+00,-8.55826795E-01,+8.55826795E-01,-1.57079633E+00
+3.50000000E-02,+0.00000000E+00,+0.00000000E+00,-8.55714150E-01,+8.55714150E-01,-1.57079633E+00,+0.00000000E+00,-8.55976293E-01,+8.55976293E-01,-1.57079633E+00
+3.60000000E-02,+0.00000000E+00,+0.00000000E+00,-8.55852779E-01,+8.55852779E-01,-1.57079633E+00,+0.00000000E+00,-8.56130165E-01,+8.56130165E-01,-1.57079633E+00
+3.70000000E-02,+0.00000000E+00,+0.00000000E+00,-8.55995350E-01,+8.55995350E-01,-1.57079633E+00,+0.00000000E+00,-8.56288415E-01,+8.56288415E-01,-1.57079633E+00
+3.80000000E-02,+0.00000000E+00,+0.00000000E+00,-8.56141866E-01,+8.56141866E-01,-1.57079633E+00,+0.00000000E+00,-8.56451045E-01,+8.56451045E-01,-1.57079633E+00
+3.90000000E-02,+0.00000000E+00,+0.00000000E+00,-8.56292332E-01,+8.56292332E-01,-1.57079633E+00,+0.00000000E+00,-8.56618061E-01,+8.56618061E-01,-1.57079633E+00
+4.00000000E-02,+0.00000000E+00,+0.00000000E+00,-8.56446749E-01,+8.56446749E-01,-1.57079633E+00,+0.00000000E+00,-8.56789465E-01,+8.56789465E-01,-1.57079633E+00
+4.10000000E-02,+0.00000000E+00,+0.00000000E+00,-8.56605123E-01,+8.56605123E-01,-1.57079633E+00,+0.00000000E+00,-8.56965262E-01,+8.56965262E-01,-1.57079633E+00
+4.20000000E-02,+0.00000000E+00,+0.00000000E+00,-8.56767455E-01,+8.56767455E-01,-1.57079633E+00,+0.00000000E+00,-8.57145456E-01,+8.57145456E-01,-1.57079633E+00
+4.30000000E-02,+0.00000000E+00,+0.00000000E+00,-8.56933749E-01,+8.56933749E-01,-1.57079633E+00,+0.00000000E+00,-8.57330050E-01,+8.57330050E-01,-1.57079633E+00
+4.40000000E-02,+0.00000000E+00,+0.00000000E+00,-8.57104010E-01,+8.57104010E-01,-1.57079633E+00,+0.00000000E+00,-8.57519050E-01,+8.57519050E-01,-1.57079633E+00
+4.50000000E-02,+0.00000000E+00,+0.00000000E+00,-8.57278242E-01,+8.57278242E-01,-1.57079633E+00,+0.00000000E+00,-8.57712459E-01,+8.57712459E-01,-1.57079633E+00
+4.60000000E-02,+0.00000000E+00,+0.00000000E+00,-8.57456447E-01,+8.57456447E-01,-1.57079633E+00,+0.00000000E+00,-8.57910281E-01,+8.57910281E-01,-1.57079633E+00
+4.70000000E-02,+0.00000000E+00,+0.00000000E+00,-8.57638629E-01,+8.57638629E-01,-1.57079633E+00,+0.00000000E+00,-8.58112522E-01,+8.58112522E-01,-1.57079633E+00
+4.80000000E-02,+0.00000000E+00,+0.00000000E+00,-8.57824794E-01,+8.57824794E-01,-1.57079633E+00,+0.00000000E+00,-8.58319186E-01,+8.58319186E-01,-1.57079633E+00
+4.90000000E-02,+0.00000000E+00,+0.00000000E+00,-8.58014945E-01,+8.58014945E-01,-1.57079633E+00,+0.00000000E+00,-8.58530278E-01,+8.58530278E-01,-1.57079633E+00
+5.00000000E-02,+0.00000000E+00,+0.00000000E+00,-8.58209086E-01,+8.58209086E-01,-1.57079633E+00,+0.00000000E+00,-8.58745802E-01,+8.58745802E-01,-1.57079633E+00
+5.10000000E-02,+0.00000000E+00,+0.00000000E+00,-8.58407221E-01,+8.58407221E-01,-1.57079633E+00,+0.00000000E+00,-8.58965763E-01,+8.58965763E-01,-1.57079633E+00
+5.20000000E-02,+0.00000000E+00,+0.00000000E+00,-8.58609355E-01,+8.58609355E-01,-1.57079633E+00,+0.00000000E+00,-8.59190168E-01,+8.59190168E-01,-1.57079633E+00
+5.30000000E-02,+0.00000000E+00,+0.00000000E+00,-8.58815493E-01,+8.58815493E-01,-1.57079633E+00,+0.00000000E+00,-8.59419020E-01,+8.59419020E-01,-1.57079633E+00
+5.40000000E-02,+0.00000000E+00,+0.00000000E+00,-8.59025639E-01,+8.59025639E-01,-1.57079633E+00,+0.00000000E+00,-8.59652325E-01,+8.59652325E-01,-1.57079633E+00
+5.50000000E-02,+0.00000000E+00,+0.00000000E+00,-8.59239797E-01,+8.59239797E-01,-1.57079633E+00,+0.00000000E+00,-8.59890089E-01,+8.59890089E-01,-1.57079633E+00
+5.60000000E-02,+0.00000000E+00,+0.00000000E+00,-8.59457972E-01,+8.59457972E-01,-1.57079633E+00,+0.00000000E+00,-8.60132316E-01,+8.60132316E-01,-1.57079633E+00
+5.70000000E-02,+0.00000000E+00,+0.00000000E+00,-8.59680170E-01,+8.59680170E-01,-1.57079633E+00,+0.00000000E+00,-8.60379013E-01,+8.60379013E-01,-1.57079633E+00
+5.80000000E-02,+0.00000000E+00,+0.00000000E+00,-8.59906396E-01,+8.59906396E-01,-1.57079633E+00,+0.00000000E+00,-8.60630186E-01,+8.60630186E-01,-1.57079633E+00
+5.90000000E-02,+0.00000000E+00,+0.00000000E+00,-8.60136653E-01,+8.60136653E-01,-1.57079633E+00,+0.00000000E+00,-8.60885839E-01,+8.60885839E-01,-1.57079633E+00
+6.00000000E-02,+0.00000000E+00,+0.00000000E+00,-8.60370948E-01,+8.60370948E-01,-1.57079633E+00,+0.00000000E+00,-8.61145979E-01,+8.61145979E-01,-1.57079633E+00
+6.10000000E-02,+0.00000000E+00,+0.00000000E+00,-8.60609285E-01,+8.60609285E-01,-1.57079633E+00,+0.00000000E+00,-8.61410612E-01,+8.61410612E-01,-1.57079633E+00
+6.20000000E-02,+0.00000000E+00,+0.00000000E+00,-8.60851671E-01,+8.60851671E-01,-1.57079633E+00,+0.00000000E+00,-8.61679745E-01,+8.61679745E-01,-1.57079633E+00
+6.30000000E-02,+0.00000000E+00,+0.00000000E+00,-8.61098109E-01,+8.61098109E-01,-1.57079633E+00,+0.00000000E+00,-8.61953382E-01,+8.61953382E-01,-1.57079633E+00
+6.40000000E-02,+0.00000000E+00,+0.00000000E+00,-8.61348607E-01,+8.61348607E-01,-1.57079633E+00,+0.00000000E+00,-8.62231532E-01,+8.62231532E-01,-1.57079633E+00
+6.50000000E-02,+0.00000000E+00,+0.00000000E+00,-8.61603169E-01,+8.61603169E-01,-1.57079633E+00,+0.00000000E+00,-8.62514200E-01,+8.62514200E-01,-1.57079633E+00
+6.60000000E-02,+0.00000000E+00,+0.00000000E+00,-8.61861801E-01,+8.61861801E-01,-1.57079633E+00,+0.00000000E+00,-8.62801392E-01,+8.62801392E-01,-1.57079633E+00
+6.70000000E-02,+0.00000000E+00,+0.00000000E+00,-8.62124510E-01,+8.62124510E-01,-1.57079633E+00,+0.00000000E+00,-8.63093116E-01,+8.63093116E-01,-1.57079633E+00
+6.80000000E-02,+0.00000000E+00,+0.00000000E+00,-8.62391300E-01,+8.62391300E-01,-1.57079633E+00,+0.00000000E+00,-8.63389378E-01,+8.63389378E-01,-1.57079633E+00
+6.90000000E-02,+0.00000000E+00,+0.00000000E+00,-8.62662178E-01,+8.62662178E-01,-1.57079633E+00,+0.00000000E+00,-8.63690185E-01,+8.63690185E-01,-1.57079633E+00
+7.00000000E-02,+0.00000000E+00,+0.00000000E+00,-8.62937150E-01,+8.62937150E-01,-1.57079633E+00,+0.00000000E+00,-8.63995545E-01,+8.63995545E-01,-1.57079633E+00
+7.10000000E-02,+0.00000000E+00,+0.00000000E+00,-8.63216223E-01,+8.63216223E-01,-1.57079633E+00,+0.00000000E+00,-8.64305464E-01,+8.64305464E-01,-1.57079633E+00
+7.20000000E-02,+0.00000000E+00,+0.00000000E+00,-8.63499402E-01,+8.63499402E-01,-1.57079633E+00,+0.00000000E+00,-8.64619949E-01,+8.64619949E-01,-1.57079633E+00
+7.30000000E-02,+0.00000000E+00,+0.00000000E+00,-8.63786693E-01,+8.63786693E-01,-1.57079633E+00,+0.00000000E+00,-8.64939008E-01,+8.64939008E-01,-1.57079633E+00
+7.40000000E-02,+0.00000000E+00,+0.00000000E+00,-8.64078105E-01,+8.64078105E-01,-1.57079633E+00,+0.00000000E+00,-8.65262649E-01,+8.65262649E-01,-1.57079633E+00
